Schnupp length,PRC -68178606,PRC -56815505,PRC -45452404,PRC -11363101,PRC 0,PRC 11363101,PRC 45452404,PRC 56815505,PRC 68178606,SRC -68178606,SRC -56815505,SRC -45452404,SRC -11363101,SRC 0,SRC 11363101,SRC 45452404,SRC 56815505,SRC 68178606,
1.256256e-01,2.191423e-07,5.801947e-01,2.072630e-07,3.854085e-01,6.213515e+01,3.854085e-01,2.072630e-07,5.801947e-01,2.191423e-07,3.865338e-09,3.215778e-03,1.001100e-07,5.795357e-04,1.201314e-24,5.795357e-04,1.001100e-07,3.215778e-03,3.865338e-09,
1.261261e-01,2.191387e-07,5.798465e-01,2.071679e-07,3.852381e-01,6.213515e+01,3.852381e-01,2.071679e-07,5.798465e-01,2.191387e-07,3.896366e-09,3.239622e-03,1.009105e-07,5.839060e-04,1.201314e-24,5.839060e-04,1.009105e-07,3.239622e-03,3.896366e-09,
1.266266e-01,2.191351e-07,5.794956e-01,2.070724e-07,3.850671e-01,6.213515e+01,3.850671e-01,2.070724e-07,5.794956e-01,2.191351e-07,3.927521e-09,3.263524e-03,1.017142e-07,5.882897e-04,1.201314e-24,5.882897e-04,1.017142e-07,3.263524e-03,3.927521e-09,
1.271271e-01,2.191315e-07,5.791420e-01,2.069767e-07,3.848954e-01,6.213515e+01,3.848954e-01,2.069767e-07,5.791420e-01,2.191315e-07,3.958802e-09,3.287483e-03,1.025212e-07,5.926868e-04,1.201314e-24,5.926868e-04,1.025212e-07,3.287483e-03,3.958802e-09,
1.276276e-01,2.191279e-07,5.787857e-01,2.068805e-07,3.847232e-01,6.213515e+01,3.847232e-01,2.068805e-07,5.787857e-01,2.191279e-07,3.990208e-09,3.311499e-03,1.033313e-07,5.970971e-04,1.201314e-24,5.970971e-04,1.033313e-07,3.311499e-03,3.990208e-09,
1.281281e-01,2.191243e-07,5.784266e-01,2.067841e-07,3.845504e-01,6.213515e+01,3.845504e-01,2.067841e-07,5.784266e-01,2.191243e-07,4.021741e-09,3.335572e-03,1.041446e-07,6.015208e-04,1.201314e-24,6.015208e-04,1.041446e-07,3.335572e-03,4.021741e-09,
1.286286e-01,2.191207e-07,5.780648e-01,2.066874e-07,3.843770e-01,6.213515e+01,3.843770e-01,2.066874e-07,5.780648e-01,2.191207e-07,4.053400e-09,3.359700e-03,1.049612e-07,6.059576e-04,1.201314e-24,6.059576e-04,1.049612e-07,3.359700e-03,4.053400e-09,
1.291291e-01,2.191170e-07,5.777002e-01,2.065903e-07,3.842030e-01,6.213515e+01,3.842030e-01,2.065903e-07,5.777002e-01,2.191170e-07,4.085185e-09,3.383884e-03,1.057809e-07,6.104077e-04,1.201314e-24,6.104077e-04,1.057809e-07,3.383884e-03,4.085185e-09,
1.296296e-01,2.191134e-07,5.773328e-01,2.064929e-07,3.840284e-01,6.213515e+01,3.840284e-01,2.064929e-07,5.773328e-01,2.191134e-07,4.117097e-09,3.408122e-03,1.066039e-07,6.148709e-04,1.201314e-24,6.148709e-04,1.066039e-07,3.408122e-03,4.117097e-09,
1.301301e-01,2.191097e-07,5.769627e-01,2.063951e-07,3.838532e-01,6.213515e+01,3.838532e-01,2.063951e-07,5.769627e-01,2.191097e-07,4.149135e-09,3.432413e-03,1.074300e-07,6.193472e-04,1.201314e-24,6.193472e-04,1.074300e-07,3.432413e-03,4.149135e-09,
1.306306e-01,2.191060e-07,5.765898e-01,2.062971e-07,3.836775e-01,6.213515e+01,3.836775e-01,2.062971e-07,5.765898e-01,2.191060e-07,4.181299e-09,3.456758e-03,1.082594e-07,6.238365e-04,1.201314e-24,6.238365e-04,1.082594e-07,3.456758e-03,4.181299e-09,
1.311311e-01,2.191023e-07,5.762141e-01,2.061987e-07,3.835011e-01,6.213515e+01,3.835011e-01,2.061987e-07,5.762141e-01,2.191023e-07,4.213589e-09,3.481156e-03,1.090920e-07,6.283388e-04,1.201314e-24,6.283388e-04,1.090920e-07,3.481156e-03,4.213589e-09,
1.316316e-01,2.190986e-07,5.758355e-01,2.061000e-07,3.833241e-01,6.213515e+01,3.833241e-01,2.061000e-07,5.758355e-01,2.190986e-07,4.246006e-09,3.505605e-03,1.099277e-07,6.328541e-04,1.201314e-24,6.328541e-04,1.099277e-07,3.505605e-03,4.246006e-09,
1.321321e-01,2.190949e-07,5.754542e-01,2.060010e-07,3.831466e-01,6.213515e+01,3.831466e-01,2.060010e-07,5.754542e-01,2.190949e-07,4.278550e-09,3.530106e-03,1.107667e-07,6.373823e-04,1.201314e-24,6.373823e-04,1.107667e-07,3.530106e-03,4.278550e-09,
1.326326e-01,2.190912e-07,5.750700e-01,2.059016e-07,3.829684e-01,6.213515e+01,3.829684e-01,2.059016e-07,5.750700e-01,2.190912e-07,4.311219e-09,3.554657e-03,1.116089e-07,6.419233e-04,1.201314e-24,6.419233e-04,1.116089e-07,3.554657e-03,4.311219e-09,
1.331331e-01,2.190875e-07,5.746830e-01,2.058020e-07,3.827897e-01,6.213515e+01,3.827897e-01,2.058020e-07,5.746830e-01,2.190875e-07,4.344016e-09,3.579259e-03,1.124543e-07,6.464772e-04,1.201314e-24,6.464772e-04,1.124543e-07,3.579259e-03,4.344016e-09,
1.336336e-01,2.190837e-07,5.742931e-01,2.057020e-07,3.826104e-01,6.213515e+01,3.826104e-01,2.057020e-07,5.742931e-01,2.190837e-07,4.376938e-09,3.603909e-03,1.133029e-07,6.510438e-04,1.201314e-24,6.510438e-04,1.133029e-07,3.603909e-03,4.376938e-09,
1.341341e-01,2.190800e-07,5.739004e-01,2.056017e-07,3.824305e-01,6.213515e+01,3.824305e-01,2.056017e-07,5.739004e-01,2.190800e-07,4.409988e-09,3.628609e-03,1.141547e-07,6.556232e-04,1.201314e-24,6.556232e-04,1.141547e-07,3.628609e-03,4.409988e-09,
1.346346e-01,2.190762e-07,5.735048e-01,2.055010e-07,3.822501e-01,6.213515e+01,3.822501e-01,2.055010e-07,5.735048e-01,2.190762e-07,4.443164e-09,3.653357e-03,1.150097e-07,6.602153e-04,1.201314e-24,6.602153e-04,1.150097e-07,3.653357e-03,4.443164e-09,
1.351351e-01,2.190724e-07,5.731064e-01,2.054001e-07,3.820690e-01,6.213515e+01,3.820690e-01,2.054001e-07,5.731064e-01,2.190724e-07,4.476466e-09,3.678152e-03,1.158679e-07,6.648199e-04,1.201314e-24,6.648199e-04,1.158679e-07,3.678152e-03,4.476466e-09,
1.356356e-01,2.190686e-07,5.727051e-01,2.052988e-07,3.818874e-01,6.213515e+01,3.818874e-01,2.052988e-07,5.727051e-01,2.190686e-07,4.509895e-09,3.702994e-03,1.167294e-07,6.694372e-04,1.201314e-24,6.694372e-04,1.167294e-07,3.702994e-03,4.509895e-09,
1.361361e-01,2.190648e-07,5.723008e-01,2.051972e-07,3.817052e-01,6.213515e+01,3.817052e-01,2.051972e-07,5.723008e-01,2.190648e-07,4.543451e-09,3.727882e-03,1.175940e-07,6.740670e-04,1.201314e-24,6.740670e-04,1.175940e-07,3.727882e-03,4.543451e-09,
1.366366e-01,2.190610e-07,5.718937e-01,2.050953e-07,3.815224e-01,6.213515e+01,3.815224e-01,2.050953e-07,5.718937e-01,2.190610e-07,4.577134e-09,3.752816e-03,1.184618e-07,6.787093e-04,1.201314e-24,6.787093e-04,1.184618e-07,3.752816e-03,4.577134e-09,
1.371371e-01,2.190572e-07,5.714837e-01,2.049931e-07,3.813390e-01,6.213515e+01,3.813390e-01,2.049931e-07,5.714837e-01,2.190572e-07,4.610943e-09,3.777794e-03,1.193329e-07,6.833641e-04,1.201314e-24,6.833641e-04,1.193329e-07,3.777794e-03,4.610943e-09,
1.376376e-01,2.190533e-07,5.710707e-01,2.048906e-07,3.811550e-01,6.213515e+01,3.811550e-01,2.048906e-07,5.710707e-01,2.190533e-07,4.644879e-09,3.802816e-03,1.202071e-07,6.880312e-04,1.201314e-24,6.880312e-04,1.202071e-07,3.802816e-03,4.644879e-09,
1.381381e-01,2.190495e-07,5.706548e-01,2.047878e-07,3.809705e-01,6.213515e+01,3.809705e-01,2.047878e-07,5.706548e-01,2.190495e-07,4.678942e-09,3.827882e-03,1.210846e-07,6.927107e-04,1.201314e-24,6.927107e-04,1.210846e-07,3.827882e-03,4.678942e-09,
1.386386e-01,2.190456e-07,5.702360e-01,2.046846e-07,3.807854e-01,6.213515e+01,3.807854e-01,2.046846e-07,5.702360e-01,2.190456e-07,4.713132e-09,3.852991e-03,1.219653e-07,6.974025e-04,1.201314e-24,6.974025e-04,1.219653e-07,3.852991e-03,4.713132e-09,
1.391391e-01,2.190418e-07,5.698143e-01,2.045811e-07,3.805997e-01,6.213515e+01,3.805997e-01,2.045811e-07,5.698143e-01,2.190418e-07,4.747449e-09,3.878141e-03,1.228492e-07,7.021066e-04,1.201314e-24,7.021066e-04,1.228492e-07,3.878141e-03,4.747449e-09,
1.396396e-01,2.190379e-07,5.693896e-01,2.044774e-07,3.804135e-01,6.213515e+01,3.804135e-01,2.044774e-07,5.693896e-01,2.190379e-07,4.781892e-09,3.903333e-03,1.237363e-07,7.068228e-04,1.201314e-24,7.068228e-04,1.237363e-07,3.903333e-03,4.781892e-09,
1.401401e-01,2.190340e-07,5.689619e-01,2.043733e-07,3.802267e-01,6.213515e+01,3.802267e-01,2.043733e-07,5.689619e-01,2.190340e-07,4.816463e-09,3.928566e-03,1.246266e-07,7.115513e-04,1.201314e-24,7.115513e-04,1.246266e-07,3.928566e-03,4.816463e-09,
1.406406e-01,2.190301e-07,5.685313e-01,2.042689e-07,3.800393e-01,6.213515e+01,3.800393e-01,2.042689e-07,5.685313e-01,2.190301e-07,4.851161e-09,3.953838e-03,1.255201e-07,7.162918e-04,1.201314e-24,7.162918e-04,1.255201e-07,3.953838e-03,4.851161e-09,
1.411411e-01,2.190262e-07,5.680977e-01,2.041641e-07,3.798513e-01,6.213515e+01,3.798513e-01,2.041641e-07,5.680977e-01,2.190262e-07,4.885985e-09,3.979150e-03,1.264168e-07,7.210445e-04,1.201314e-24,7.210445e-04,1.264168e-07,3.979150e-03,4.885985e-09,
1.416416e-01,2.190223e-07,5.676611e-01,2.040591e-07,3.796628e-01,6.213515e+01,3.796628e-01,2.040591e-07,5.676611e-01,2.190223e-07,4.920937e-09,4.004500e-03,1.273168e-07,7.258091e-04,1.201314e-24,7.258091e-04,1.273168e-07,4.004500e-03,4.920937e-09,
1.421421e-01,2.190183e-07,5.672215e-01,2.039538e-07,3.794737e-01,6.213515e+01,3.794737e-01,2.039538e-07,5.672215e-01,2.190183e-07,4.956016e-09,4.029888e-03,1.282199e-07,7.305857e-04,1.201314e-24,7.305857e-04,1.282199e-07,4.029888e-03,4.956016e-09,
1.426426e-01,2.190144e-07,5.667789e-01,2.038481e-07,3.792840e-01,6.213515e+01,3.792840e-01,2.038481e-07,5.667789e-01,2.190144e-07,4.991222e-09,4.055313e-03,1.291263e-07,7.353743e-04,1.201314e-24,7.353743e-04,1.291263e-07,4.055313e-03,4.991222e-09,
1.431431e-01,2.190104e-07,5.663333e-01,2.037422e-07,3.790938e-01,6.213515e+01,3.790938e-01,2.037422e-07,5.663333e-01,2.190104e-07,5.026555e-09,4.080775e-03,1.300358e-07,7.401747e-04,1.201314e-24,7.401747e-04,1.300358e-07,4.080775e-03,5.026555e-09,
1.436436e-01,2.190065e-07,5.658847e-01,2.036359e-07,3.789029e-01,6.213515e+01,3.789029e-01,2.036359e-07,5.658847e-01,2.190065e-07,5.062016e-09,4.106272e-03,1.309486e-07,7.449870e-04,1.201314e-24,7.449870e-04,1.309486e-07,4.106272e-03,5.062016e-09,
1.441441e-01,2.190025e-07,5.654331e-01,2.035293e-07,3.787116e-01,6.213515e+01,3.787116e-01,2.035293e-07,5.654331e-01,2.190025e-07,5.097604e-09,4.131804e-03,1.318646e-07,7.498110e-04,1.201314e-24,7.498110e-04,1.318646e-07,4.131804e-03,5.097604e-09,
1.446446e-01,2.189985e-07,5.649785e-01,2.034225e-07,3.785197e-01,6.213515e+01,3.785197e-01,2.034225e-07,5.649785e-01,2.189985e-07,5.133319e-09,4.157370e-03,1.327838e-07,7.546468e-04,1.201314e-24,7.546468e-04,1.327838e-07,4.157370e-03,5.133319e-09,
1.451451e-01,2.189945e-07,5.645208e-01,2.033153e-07,3.783272e-01,6.213515e+01,3.783272e-01,2.033153e-07,5.645208e-01,2.189945e-07,5.169161e-09,4.182970e-03,1.337062e-07,7.594942e-04,1.201314e-24,7.594942e-04,1.337062e-07,4.182970e-03,5.169161e-09,
1.456456e-01,2.189905e-07,5.640601e-01,2.032078e-07,3.781341e-01,6.213515e+01,3.781341e-01,2.032078e-07,5.640601e-01,2.189905e-07,5.205131e-09,4.208603e-03,1.346319e-07,7.643533e-04,1.201314e-24,7.643533e-04,1.346319e-07,4.208603e-03,5.205131e-09,
1.461461e-01,2.189865e-07,5.635964e-01,2.031000e-07,3.779405e-01,6.213515e+01,3.779405e-01,2.031000e-07,5.635964e-01,2.189865e-07,5.241228e-09,4.234267e-03,1.355607e-07,7.692240e-04,1.201314e-24,7.692240e-04,1.355607e-07,4.234267e-03,5.241228e-09,
1.466466e-01,2.189824e-07,5.631296e-01,2.029919e-07,3.777463e-01,6.213515e+01,3.777463e-01,2.029919e-07,5.631296e-01,2.189824e-07,5.277453e-09,4.259962e-03,1.364928e-07,7.741062e-04,1.201314e-24,7.741062e-04,1.364928e-07,4.259962e-03,5.277453e-09,
1.471471e-01,2.189784e-07,5.626597e-01,2.028835e-07,3.775516e-01,6.213515e+01,3.775516e-01,2.028835e-07,5.626597e-01,2.189784e-07,5.313805e-09,4.285689e-03,1.374281e-07,7.789999e-04,1.201314e-24,7.789999e-04,1.374281e-07,4.285689e-03,5.313805e-09,
1.476476e-01,2.189743e-07,5.621868e-01,2.027748e-07,3.773563e-01,6.213515e+01,3.773563e-01,2.027748e-07,5.621868e-01,2.189743e-07,5.350284e-09,4.311444e-03,1.383666e-07,7.839050e-04,1.201314e-24,7.839050e-04,1.383666e-07,4.311444e-03,5.350284e-09,
1.481481e-01,2.189703e-07,5.617108e-01,2.026658e-07,3.771605e-01,6.213515e+01,3.771605e-01,2.026658e-07,5.617108e-01,2.189703e-07,5.386891e-09,4.337229e-03,1.393083e-07,7.888216e-04,1.201314e-24,7.888216e-04,1.393083e-07,4.337229e-03,5.386891e-09,
1.486486e-01,2.189662e-07,5.612317e-01,2.025566e-07,3.769641e-01,6.213515e+01,3.769641e-01,2.025566e-07,5.612317e-01,2.189662e-07,5.423626e-09,4.363042e-03,1.402532e-07,7.937495e-04,1.201314e-24,7.937495e-04,1.402532e-07,4.363042e-03,5.423626e-09,
1.491491e-01,2.189621e-07,5.607496e-01,2.024470e-07,3.767671e-01,6.213515e+01,3.767671e-01,2.024470e-07,5.607496e-01,2.189621e-07,5.460489e-09,4.388882e-03,1.412013e-07,7.986886e-04,1.201314e-24,7.986886e-04,1.412013e-07,4.388882e-03,5.460489e-09,
1.496496e-01,2.189580e-07,5.602643e-01,2.023371e-07,3.765696e-01,6.213515e+01,3.765696e-01,2.023371e-07,5.602643e-01,2.189580e-07,5.497479e-09,4.414749e-03,1.421527e-07,8.036391e-04,1.201314e-24,8.036391e-04,1.421527e-07,4.414749e-03,5.497479e-09,
1.501502e-01,2.189539e-07,5.597760e-01,2.022269e-07,3.763716e-01,6.213515e+01,3.763716e-01,2.022269e-07,5.597760e-01,2.189539e-07,5.534596e-09,4.440642e-03,1.431072e-07,8.086007e-04,1.201314e-24,8.086007e-04,1.431072e-07,4.440642e-03,5.534596e-09,
1.506507e-01,2.189498e-07,5.592846e-01,2.021164e-07,3.761730e-01,6.213515e+01,3.761730e-01,2.021164e-07,5.592846e-01,2.189498e-07,5.571842e-09,4.466560e-03,1.440650e-07,8.135735e-04,1.201314e-24,8.135735e-04,1.440650e-07,4.466560e-03,5.571842e-09,
1.511512e-01,2.189457e-07,5.587900e-01,2.020056e-07,3.759738e-01,6.213515e+01,3.759738e-01,2.020056e-07,5.587900e-01,2.189457e-07,5.609215e-09,4.492502e-03,1.450260e-07,8.185573e-04,1.201314e-24,8.185573e-04,1.450260e-07,4.492502e-03,5.609215e-09,
1.516517e-01,2.189415e-07,5.582924e-01,2.018945e-07,3.757741e-01,6.213515e+01,3.757741e-01,2.018945e-07,5.582924e-01,2.189415e-07,5.646717e-09,4.518468e-03,1.459902e-07,8.235522e-04,1.201314e-24,8.235522e-04,1.459902e-07,4.518468e-03,5.646717e-09,
1.521522e-01,2.189374e-07,5.577916e-01,2.017831e-07,3.755739e-01,6.213515e+01,3.755739e-01,2.017831e-07,5.577916e-01,2.189374e-07,5.684346e-09,4.544456e-03,1.469576e-07,8.285581e-04,1.201314e-24,8.285581e-04,1.469576e-07,4.544456e-03,5.684346e-09,
1.526527e-01,2.189332e-07,5.572878e-01,2.016714e-07,3.753731e-01,6.213515e+01,3.753731e-01,2.016714e-07,5.572878e-01,2.189332e-07,5.722103e-09,4.570466e-03,1.479283e-07,8.335750e-04,1.201314e-24,8.335750e-04,1.479283e-07,4.570466e-03,5.722103e-09,
1.531532e-01,2.189291e-07,5.567808e-01,2.015595e-07,3.751718e-01,6.213515e+01,3.751718e-01,2.015595e-07,5.567808e-01,2.189291e-07,5.759987e-09,4.596498e-03,1.489021e-07,8.386028e-04,1.201314e-24,8.386028e-04,1.489021e-07,4.596498e-03,5.759987e-09,
1.536537e-01,2.189249e-07,5.562706e-01,2.014472e-07,3.749699e-01,6.213515e+01,3.749699e-01,2.014472e-07,5.562706e-01,2.189249e-07,5.798000e-09,4.622550e-03,1.498792e-07,8.436414e-04,1.201314e-24,8.436414e-04,1.498792e-07,4.622550e-03,5.798000e-09,
1.541542e-01,2.189207e-07,5.557574e-01,2.013347e-07,3.747675e-01,6.213515e+01,3.747675e-01,2.013347e-07,5.557574e-01,2.189207e-07,5.836141e-09,4.648622e-03,1.508595e-07,8.486908e-04,1.201314e-24,8.486908e-04,1.508595e-07,4.648622e-03,5.836141e-09,
1.546547e-01,2.189165e-07,5.552410e-01,2.012218e-07,3.745645e-01,6.213515e+01,3.745645e-01,2.012218e-07,5.552410e-01,2.189165e-07,5.874410e-09,4.674712e-03,1.518430e-07,8.537509e-04,1.201314e-24,8.537509e-04,1.518430e-07,4.674712e-03,5.874410e-09,
1.551552e-01,2.189123e-07,5.547215e-01,2.011087e-07,3.743610e-01,6.213515e+01,3.743610e-01,2.011087e-07,5.547215e-01,2.189123e-07,5.912807e-09,4.700820e-03,1.528298e-07,8.588218e-04,1.201314e-24,8.588218e-04,1.528298e-07,4.700820e-03,5.912807e-09,
1.556557e-01,2.189081e-07,5.541988e-01,2.009952e-07,3.741570e-01,6.213515e+01,3.741570e-01,2.009952e-07,5.541988e-01,2.189081e-07,5.951333e-09,4.726945e-03,1.538197e-07,8.639033e-04,1.201314e-24,8.639033e-04,1.538197e-07,4.726945e-03,5.951333e-09,
1.561562e-01,2.189039e-07,5.536730e-01,2.008815e-07,3.739524e-01,6.213515e+01,3.739524e-01,2.008815e-07,5.536730e-01,2.189039e-07,5.989986e-09,4.753087e-03,1.548129e-07,8.689954e-04,1.201314e-24,8.689954e-04,1.548129e-07,4.753087e-03,5.989986e-09,
1.566567e-01,2.188996e-07,5.531440e-01,2.007675e-07,3.737473e-01,6.213515e+01,3.737473e-01,2.007675e-07,5.531440e-01,2.188996e-07,6.028768e-09,4.779245e-03,1.558093e-07,8.740980e-04,1.201314e-24,8.740980e-04,1.558093e-07,4.779245e-03,6.028768e-09,
1.571572e-01,2.188954e-07,5.526119e-01,2.006532e-07,3.735416e-01,6.213515e+01,3.735416e-01,2.006532e-07,5.526119e-01,2.188954e-07,6.067678e-09,4.805417e-03,1.568089e-07,8.792111e-04,1.201314e-24,8.792111e-04,1.568089e-07,4.805417e-03,6.067678e-09,
1.576577e-01,2.188911e-07,5.520766e-01,2.005386e-07,3.733354e-01,6.213515e+01,3.733354e-01,2.005386e-07,5.520766e-01,2.188911e-07,6.106716e-09,4.831602e-03,1.578117e-07,8.843347e-04,1.201314e-24,8.843347e-04,1.578117e-07,4.831602e-03,6.106716e-09,
1.581582e-01,2.188869e-07,5.515382e-01,2.004238e-07,3.731287e-01,6.213515e+01,3.731287e-01,2.004238e-07,5.515382e-01,2.188869e-07,6.145882e-09,4.857801e-03,1.588178e-07,8.894687e-04,1.201314e-24,8.894687e-04,1.588178e-07,4.857801e-03,6.145882e-09,
1.586587e-01,2.188826e-07,5.509966e-01,2.003086e-07,3.729215e-01,6.213515e+01,3.729215e-01,2.003086e-07,5.509966e-01,2.188826e-07,6.185177e-09,4.884013e-03,1.598270e-07,8.946130e-04,1.201314e-24,8.946130e-04,1.598270e-07,4.884013e-03,6.185177e-09,
1.591592e-01,2.188783e-07,5.504518e-01,2.001932e-07,3.727137e-01,6.213515e+01,3.727137e-01,2.001932e-07,5.504518e-01,2.188783e-07,6.224601e-09,4.910235e-03,1.608395e-07,8.997677e-04,1.201314e-24,8.997677e-04,1.608395e-07,4.910235e-03,6.224601e-09,
1.596597e-01,2.188740e-07,5.499039e-01,2.000774e-07,3.725054e-01,6.213515e+01,3.725054e-01,2.000774e-07,5.499039e-01,2.188740e-07,6.264153e-09,4.936468e-03,1.618552e-07,9.049325e-04,1.201314e-24,9.049325e-04,1.618552e-07,4.936468e-03,6.264153e-09,
1.601602e-01,2.188697e-07,5.493528e-01,1.999614e-07,3.722965e-01,6.213515e+01,3.722965e-01,1.999614e-07,5.493528e-01,2.188697e-07,6.303833e-09,4.962711e-03,1.628742e-07,9.101076e-04,1.201314e-24,9.101076e-04,1.628742e-07,4.962711e-03,6.303833e-09,
1.606607e-01,2.188654e-07,5.487985e-01,1.998451e-07,3.720872e-01,6.213515e+01,3.720872e-01,1.998451e-07,5.487985e-01,2.188654e-07,6.343642e-09,4.988963e-03,1.638963e-07,9.152928e-04,1.201314e-24,9.152928e-04,1.638963e-07,4.988963e-03,6.343642e-09,
1.611612e-01,2.188611e-07,5.482411e-01,1.997286e-07,3.718773e-01,6.213515e+01,3.718773e-01,1.997286e-07,5.482411e-01,2.188611e-07,6.383580e-09,5.015223e-03,1.649217e-07,9.204881e-04,1.201314e-24,9.204881e-04,1.649217e-07,5.015223e-03,6.383580e-09,
1.616617e-01,2.188568e-07,5.476805e-01,1.996117e-07,3.716668e-01,6.213515e+01,3.716668e-01,1.996117e-07,5.476805e-01,2.188568e-07,6.423646e-09,5.041491e-03,1.659503e-07,9.256934e-04,1.201314e-24,9.256934e-04,1.659503e-07,5.041491e-03,6.423646e-09,
1.621622e-01,2.188524e-07,5.471167e-01,1.994946e-07,3.714559e-01,6.213515e+01,3.714559e-01,1.994946e-07,5.471167e-01,2.188524e-07,6.463841e-09,5.067764e-03,1.669821e-07,9.309087e-04,1.201314e-24,9.309087e-04,1.669821e-07,5.067764e-03,6.463841e-09,
1.626627e-01,2.188481e-07,5.465497e-01,1.993772e-07,3.712444e-01,6.213515e+01,3.712444e-01,1.993772e-07,5.465497e-01,2.188481e-07,6.504164e-09,5.094043e-03,1.680172e-07,9.361340e-04,1.201314e-24,9.361340e-04,1.680172e-07,5.094043e-03,6.504164e-09,
1.631632e-01,2.188437e-07,5.459796e-01,1.992595e-07,3.710324e-01,6.213515e+01,3.710324e-01,1.992595e-07,5.459796e-01,2.188437e-07,6.544617e-09,5.120327e-03,1.690554e-07,9.413691e-04,1.201314e-24,9.413691e-04,1.690554e-07,5.120327e-03,6.544617e-09,
1.636637e-01,2.188393e-07,5.454062e-01,1.991415e-07,3.708199e-01,6.213515e+01,3.708199e-01,1.991415e-07,5.454062e-01,2.188393e-07,6.585198e-09,5.146615e-03,1.700969e-07,9.466141e-04,1.201314e-24,9.466141e-04,1.700969e-07,5.146615e-03,6.585198e-09,
1.641642e-01,2.188350e-07,5.448297e-01,1.990232e-07,3.706069e-01,6.213515e+01,3.706069e-01,1.990232e-07,5.448297e-01,2.188350e-07,6.625908e-09,5.172906e-03,1.711417e-07,9.518688e-04,1.201314e-24,9.518688e-04,1.711417e-07,5.172906e-03,6.625908e-09,
1.646647e-01,2.188306e-07,5.442500e-01,1.989047e-07,3.703934e-01,6.213515e+01,3.703934e-01,1.989047e-07,5.442500e-01,2.188306e-07,6.666747e-09,5.199199e-03,1.721896e-07,9.571333e-04,1.201314e-24,9.571333e-04,1.721896e-07,5.199199e-03,6.666747e-09,
1.651652e-01,2.188262e-07,5.436671e-01,1.987859e-07,3.701793e-01,6.213515e+01,3.701793e-01,1.987859e-07,5.436671e-01,2.188262e-07,6.707714e-09,5.225493e-03,1.732408e-07,9.624075e-04,1.201314e-24,9.624075e-04,1.732408e-07,5.225493e-03,6.707714e-09,
1.656657e-01,2.188218e-07,5.430811e-01,1.986668e-07,3.699647e-01,6.213515e+01,3.699647e-01,1.986668e-07,5.430811e-01,2.188218e-07,6.748811e-09,5.251788e-03,1.742952e-07,9.676913e-04,1.201314e-24,9.676913e-04,1.742952e-07,5.251788e-03,6.748811e-09,
1.661662e-01,2.188174e-07,5.424918e-01,1.985475e-07,3.697496e-01,6.213515e+01,3.697496e-01,1.985475e-07,5.424918e-01,2.188174e-07,6.790037e-09,5.278082e-03,1.753528e-07,9.729846e-04,1.201314e-24,9.729846e-04,1.753528e-07,5.278082e-03,6.790037e-09,
1.666667e-01,2.188129e-07,5.418994e-01,1.984278e-07,3.695340e-01,6.213515e+01,3.695340e-01,1.984278e-07,5.418994e-01,2.188129e-07,6.831392e-09,5.304375e-03,1.764136e-07,9.782875e-04,1.201314e-24,9.782875e-04,1.764136e-07,5.304375e-03,6.831392e-09,
1.671672e-01,2.188085e-07,5.413037e-01,1.983079e-07,3.693179e-01,6.213515e+01,3.693179e-01,1.983079e-07,5.413037e-01,2.188085e-07,6.872876e-09,5.330666e-03,1.774777e-07,9.835999e-04,1.201314e-24,9.835999e-04,1.774777e-07,5.330666e-03,6.872876e-09,
1.676677e-01,2.188041e-07,5.407049e-01,1.981878e-07,3.691013e-01,6.213515e+01,3.691013e-01,1.981878e-07,5.407049e-01,2.188041e-07,6.914489e-09,5.356954e-03,1.785450e-07,9.889217e-04,1.201314e-24,9.889217e-04,1.785450e-07,5.356954e-03,6.914489e-09,
1.681682e-01,2.187996e-07,5.401030e-01,1.980673e-07,3.688841e-01,6.213515e+01,3.688841e-01,1.980673e-07,5.401030e-01,2.187996e-07,6.956231e-09,5.383238e-03,1.796155e-07,9.942528e-04,1.201314e-24,9.942528e-04,1.796155e-07,5.383238e-03,6.956231e-09,
1.686687e-01,2.187952e-07,5.394978e-01,1.979466e-07,3.686665e-01,6.213515e+01,3.686665e-01,1.979466e-07,5.394978e-01,2.187952e-07,6.998103e-09,5.409517e-03,1.806892e-07,9.995933e-04,1.201314e-24,9.995933e-04,1.806892e-07,5.409517e-03,6.998103e-09,
1.691692e-01,2.187907e-07,5.388894e-01,1.978256e-07,3.684483e-01,6.213515e+01,3.684483e-01,1.978256e-07,5.388894e-01,2.187907e-07,7.040104e-09,5.435790e-03,1.817662e-07,1.004943e-03,1.201314e-24,1.004943e-03,1.817662e-07,5.435790e-03,7.040104e-09,
1.696697e-01,2.187862e-07,5.382779e-01,1.977044e-07,3.682296e-01,6.213515e+01,3.682296e-01,1.977044e-07,5.382779e-01,2.187862e-07,7.082234e-09,5.462058e-03,1.828464e-07,1.010302e-03,1.201314e-24,1.010302e-03,1.828464e-07,5.462058e-03,7.082234e-09,
1.701702e-01,2.187817e-07,5.376632e-01,1.975828e-07,3.680105e-01,6.213515e+01,3.680105e-01,1.975828e-07,5.376632e-01,2.187817e-07,7.124493e-09,5.488317e-03,1.839298e-07,1.015670e-03,1.201314e-24,1.015670e-03,1.839298e-07,5.488317e-03,7.124493e-09,
