Frequency,PRC -68178606 (W),PRC -56815505 (W),PRC -45452404 (W),PRC -11363101 (W),        PRC 0 (W), PRC 11363101 (W), PRC 45452404 (W), PRC 56815505 (W), PRC 68178606 (W),SRC -68178606 (W),SRC -56815505 (W),SRC -45452404 (W),SRC -11363101 (W),        SRC 0 (W), SRC 11363101 (W), SRC 45452404 (W), SRC 56815505 (W), SRC 68178606 (W),
5.686997e+07,2.443532e-07,6.748972e-04,2.491891e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.491891e-07,6.748972e-04,2.443532e-07,9.804575e-10,2.280138e-06,3.602932e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.602932e-09,2.280138e-06,9.804575e-10,
5.687057e+07,2.481553e-07,3.779590e-04,2.505344e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.505344e-07,3.779590e-04,2.481553e-07,9.700365e-10,1.636920e-06,3.468624e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.468624e-09,1.636920e-06,9.700365e-10,
5.687117e+07,2.495549e-07,7.521215e-04,2.536416e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.536416e-07,7.521215e-04,2.495549e-07,9.669760e-10,2.460780e-06,3.200832e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.200832e-09,2.460780e-06,9.669760e-10,
5.687177e+07,2.505979e-07,7.043286e-04,2.419582e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.419582e-07,7.043286e-04,2.505979e-07,9.649317e-10,2.349009e-06,4.603834e-09,2.428416e-04,1.200253e-24,2.428416e-04,4.603834e-09,2.349009e-06,9.649317e-10,
5.687237e+07,2.515279e-07,6.805835e-04,2.491809e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.491809e-07,6.805835e-04,2.515279e-07,9.632678e-10,2.293830e-06,3.602350e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.602350e-09,2.293830e-06,9.632678e-10,
5.687297e+07,2.524127e-07,6.624559e-04,2.508569e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.508569e-07,6.624559e-04,2.524127e-07,9.618161e-10,2.251889e-06,3.437040e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.437040e-09,2.251889e-06,9.618161e-10,
5.687357e+07,2.532789e-07,6.467151e-04,2.520106e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.520106e-07,6.467151e-04,2.532789e-07,9.605129e-10,2.215608e-06,3.333449e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.333449e-09,2.215608e-06,9.605129e-10,
5.687417e+07,2.541391e-07,6.323291e-04,2.530133e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.530133e-07,6.323291e-04,2.541391e-07,9.593282e-10,2.182570e-06,3.249445e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.249445e-09,2.182570e-06,9.593282e-10,
5.687477e+07,2.550003e-07,6.188587e-04,2.539570e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.539570e-07,6.188587e-04,2.550003e-07,9.582465e-10,2.151749e-06,3.175048e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.175048e-09,2.151749e-06,9.582465e-10,
5.687538e+07,2.558667e-07,6.060804e-04,2.548759e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.548759e-07,6.060804e-04,2.558667e-07,9.572586e-10,2.122621e-06,3.106619e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.106619e-09,2.122621e-06,9.572586e-10,
5.687598e+07,2.567410e-07,5.938646e-04,2.557855e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.557855e-07,5.938646e-04,2.567410e-07,9.563588e-10,2.094884e-06,3.042479e-09,2.428416e-04,1.200253e-24,2.428416e-04,3.042479e-09,2.094884e-06,9.563588e-10,
5.687658e+07,2.576255e-07,5.821277e-04,2.566941e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.566941e-07,5.821277e-04,2.576255e-07,9.555434e-10,2.068342e-06,2.981717e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.981717e-09,2.068342e-06,9.555434e-10,
5.687718e+07,2.585220e-07,5.708113e-04,2.576066e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.576066e-07,5.708113e-04,2.585220e-07,9.548099e-10,2.042860e-06,2.923778e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.923778e-09,2.042860e-06,9.548099e-10,
5.687778e+07,2.594320e-07,5.598711e-04,2.585265e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.585265e-07,5.598711e-04,2.594320e-07,9.541566e-10,2.018336e-06,2.868288e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.868288e-09,2.018336e-06,9.541566e-10,
5.687838e+07,2.603575e-07,5.492711e-04,2.594560e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.594560e-07,5.492711e-04,2.603575e-07,9.535823e-10,1.994687e-06,2.814976e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.814976e-09,1.994687e-06,9.535823e-10,
5.687898e+07,2.613005e-07,5.389797e-04,2.603972e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.603972e-07,5.389797e-04,2.613005e-07,9.530864e-10,1.971840e-06,2.763628e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.763628e-09,1.971840e-06,9.530864e-10,
