Frequency,PRC -68178606 (W),PRC -56815505 (W),PRC -45452404 (W),PRC -11363101 (W),        PRC 0 (W), PRC 11363101 (W), PRC 45452404 (W), PRC 56815505 (W), PRC 68178606 (W),SRC -68178606 (W),SRC -56815505 (W),SRC -45452404 (W),SRC -11363101 (W),        SRC 0 (W), SRC 11363101 (W), SRC 45452404 (W), SRC 56815505 (W), SRC 68178606 (W),
1.018619e+01,2.193463e-07,5.992570e-01,2.194055e-07,4.081926e-01,6.213515e+01,4.063012e-01,2.179471e-07,5.967918e-01,2.052337e-07,2.122401e-09,1.638906e-03,1.271566e-09,3.741876e-05,6.010188e-27,3.555744e-05,1.286974e-08,1.220087e-03,1.168201e-07,
1.020521e+01,2.193663e-07,5.986216e-01,2.194155e-07,4.082068e-01,6.213515e+01,4.063162e-01,2.175212e-07,5.973789e-01,1.975991e-07,1.959521e-09,1.682680e-03,1.190811e-09,3.754441e-05,6.010188e-27,3.546790e-05,1.627177e-08,1.216749e-03,1.789333e-07,
1.022422e+01,2.193837e-07,5.979023e-01,2.194245e-07,4.082210e-01,6.213515e+01,4.063310e-01,2.169197e-07,5.979306e-01,1.945713e-07,1.817203e-09,1.729828e-03,1.118184e-09,3.767224e-05,6.010188e-27,3.538014e-05,2.107747e-08,1.214595e-03,2.036173e-07,
1.024324e+01,2.193990e-07,5.970924e-01,2.194326e-07,4.082352e-01,6.213515e+01,4.063459e-01,2.160506e-07,5.984475e-01,2.007827e-07,1.692193e-09,1.780615e-03,1.052642e-09,3.780228e-05,6.010188e-27,3.529415e-05,2.802400e-08,1.213618e-03,1.531471e-07,
1.026226e+01,2.194125e-07,5.961840e-01,2.194400e-07,4.082495e-01,6.213515e+01,4.063606e-01,2.147802e-07,5.989302e-01,2.078360e-07,1.581861e-09,1.835341e-03,9.933045e-10,3.793453e-05,6.010188e-27,3.520990e-05,3.818160e-08,1.213812e-03,9.579116e-08,
1.028128e+01,2.194244e-07,5.951685e-01,2.194466e-07,4.082638e-01,6.213515e+01,4.063754e-01,2.129659e-07,5.993791e-01,2.122192e-07,1.484058e-09,1.894338e-03,9.394230e-10,3.806904e-05,6.010188e-27,3.512739e-05,5.269469e-08,1.215180e-03,6.013681e-08,
1.030030e+01,2.194351e-07,5.940363e-01,2.194527e-07,4.082781e-01,6.213515e+01,4.063901e-01,2.106593e-07,5.997944e-01,2.147098e-07,1.397020e-09,1.957974e-03,8.903592e-10,3.820583e-05,6.010188e-27,3.504660e-05,7.115902e-08,1.217726e-03,3.987318e-08,
1.031932e+01,2.194446e-07,5.927763e-01,2.194583e-07,4.082925e-01,6.213515e+01,4.064047e-01,2.086168e-07,6.001762e-01,2.161738e-07,1.319283e-09,2.026662e-03,8.455652e-10,3.834493e-05,6.010188e-27,3.496752e-05,8.753155e-08,1.221460e-03,2.795897e-08,
1.033834e+01,2.194531e-07,5.913764e-01,2.194633e-07,4.083069e-01,6.213515e+01,4.064193e-01,2.082978e-07,6.005246e-01,2.170839e-07,1.249630e-09,2.100862e-03,8.045693e-10,3.848636e-05,6.010188e-27,3.489012e-05,9.013105e-08,1.226396e-03,2.055129e-08,
1.035736e+01,2.194608e-07,5.898227e-01,2.194680e-07,4.083214e-01,6.213515e+01,4.064339e-01,2.100016e-07,6.008395e-01,2.176805e-07,1.187038e-09,2.181091e-03,7.669633e-10,3.863015e-05,6.010188e-27,3.481441e-05,7.654052e-08,1.232553e-03,1.569426e-08,
1.037638e+01,2.194676e-07,5.880997e-01,2.194722e-07,4.083359e-01,6.213515e+01,4.064484e-01,2.123593e-07,6.011206e-01,2.180899e-07,1.130643e-09,2.267925e-03,7.323925e-10,3.877634e-05,6.010188e-27,3.474036e-05,5.769700e-08,1.239953e-03,1.236114e-08,
1.039540e+01,2.194739e-07,5.861896e-01,2.194762e-07,4.083504e-01,6.213515e+01,4.064629e-01,2.143395e-07,6.013675e-01,2.183816e-07,1.079716e-09,2.362015e-03,7.005478e-10,3.892495e-05,6.010188e-27,3.466796e-05,4.185816e-08,1.248626e-03,9.984881e-09,
1.041441e+01,2.194795e-07,5.840725e-01,2.194798e-07,4.083650e-01,6.213515e+01,4.064774e-01,2.157523e-07,6.015797e-01,2.185964e-07,1.033633e-09,2.464089e-03,6.711587e-10,3.907602e-05,6.010188e-27,3.459719e-05,3.055189e-08,1.258605e-03,8.235956e-09,
1.043343e+01,2.194846e-07,5.817257e-01,2.194832e-07,4.083796e-01,6.213515e+01,4.064918e-01,2.167195e-07,6.017564e-01,2.187586e-07,9.918602e-10,2.574972e-03,6.439877e-10,3.922957e-05,6.010188e-27,3.452806e-05,2.280850e-08,1.269929e-03,6.913808e-09,
1.045245e+01,2.194892e-07,5.791236e-01,2.194863e-07,4.083943e-01,6.213515e+01,4.065061e-01,2.173850e-07,6.018970e-01,2.188841e-07,9.539396e-10,2.695591e-03,6.188255e-10,3.938564e-05,6.010188e-27,3.446053e-05,1.747887e-08,1.282643e-03,5.891340e-09,
1.047147e+01,2.194934e-07,5.762366e-01,2.194891e-07,4.084090e-01,6.213515e+01,4.065204e-01,2.178526e-07,6.020002e-01,2.189830e-07,9.194754e-10,2.826996e-03,5.954875e-10,3.954425e-05,6.010188e-27,3.439461e-05,1.373258e-08,1.296798e-03,5.085114e-09,
1.049049e+01,2.194972e-07,5.730315e-01,2.194918e-07,4.084238e-01,6.213515e+01,4.065347e-01,2.181896e-07,6.020651e-01,2.190624e-07,8.881254e-10,2.970376e-03,5.738097e-10,3.970546e-05,6.010188e-27,3.433029e-05,1.103197e-08,1.312451e-03,4.438647e-09,
1.050951e+01,2.195007e-07,5.694699e-01,2.194943e-07,4.084386e-01,6.213515e+01,4.065490e-01,2.184385e-07,6.020902e-01,2.191269e-07,8.595920e-10,3.127079e-03,5.536468e-10,3.986928e-05,6.010188e-27,3.426753e-05,9.036137e-09,1.329667e-03,3.912664e-09,
1.052853e+01,2.195039e-07,5.655081e-01,2.194966e-07,4.084534e-01,6.213515e+01,4.065632e-01,2.186267e-07,6.020739e-01,2.191800e-07,8.336164e-10,3.298637e-03,5.348692e-10,4.003575e-05,6.010188e-27,3.420635e-05,7.526906e-09,1.348518e-03,3.479199e-09,
1.054755e+01,2.195067e-07,5.610960e-01,2.194987e-07,4.084683e-01,6.213515e+01,4.065774e-01,2.187719e-07,6.020144e-01,2.192243e-07,8.099725e-10,3.486790e-03,5.173611e-10,4.020491e-05,6.010188e-27,3.414673e-05,6.361877e-09,1.369084e-03,3.117924e-09,
1.056657e+01,2.195094e-07,5.561760e-01,2.195008e-07,4.084833e-01,6.213515e+01,4.065915e-01,2.188861e-07,6.019098e-01,2.192616e-07,7.884624e-10,3.693521e-03,5.010189e-10,4.037680e-05,6.010188e-27,3.408865e-05,5.445922e-09,1.391454e-03,2.813785e-09,
1.058559e+01,2.195117e-07,5.506819e-01,2.195026e-07,4.084983e-01,6.213515e+01,4.066056e-01,2.189773e-07,6.017576e-01,2.192933e-07,7.689130e-10,3.921087e-03,4.857499e-10,4.055145e-05,6.010188e-27,3.403212e-05,4.714002e-09,1.415728e-03,2.555447e-09,
1.060460e+01,2.195139e-07,5.445379e-01,2.195044e-07,4.085133e-01,6.213515e+01,4.066197e-01,2.190512e-07,6.015554e-01,2.193204e-07,7.511723e-10,4.172057e-03,4.714704e-10,4.072891e-05,6.010188e-27,3.397710e-05,4.120655e-09,1.442016e-03,2.334248e-09,
1.062362e+01,2.195158e-07,5.376565e-01,2.195060e-07,4.085284e-01,6.213515e+01,4.066338e-01,2.191118e-07,6.013002e-01,2.193437e-07,7.351070e-10,4.449357e-03,4.581052e-10,4.090920e-05,6.010188e-27,3.392361e-05,3.633440e-09,1.470438e-03,2.143480e-09,
1.064264e+01,2.195176e-07,5.299372e-01,2.195076e-07,4.085436e-01,6.213515e+01,4.066478e-01,2.191622e-07,6.009889e-01,2.193640e-07,7.205999e-10,4.756311e-03,4.455863e-10,4.109237e-05,6.010188e-27,3.387163e-05,3.228771e-09,1.501130e-03,1.977882e-09,
1.066166e+01,2.195192e-07,5.212650e-01,2.195090e-07,4.085588e-01,6.213515e+01,4.066618e-01,2.192045e-07,6.006176e-01,2.193817e-07,7.075484e-10,5.096689e-03,4.338525e-10,4.127846e-05,6.010188e-27,3.382115e-05,2.889196e-09,1.534240e-03,1.833285e-09,
1.068068e+01,2.195206e-07,5.115081e-01,2.195103e-07,4.085740e-01,6.213515e+01,4.066757e-01,2.192402e-07,6.001825e-01,2.193972e-07,6.958626e-10,5.474745e-03,4.228481e-10,4.146752e-05,6.010188e-27,3.377216e-05,2.601604e-09,1.569932e-03,1.706351e-09,
1.069970e+01,2.195218e-07,5.005163e-01,2.195116e-07,4.085893e-01,6.213515e+01,4.066896e-01,2.192708e-07,5.996789e-01,2.194110e-07,6.854640e-10,5.895250e-03,4.125226e-10,4.165958e-05,6.010188e-27,3.372465e-05,2.355996e-09,1.608390e-03,1.594382e-09,
1.071872e+01,2.195229e-07,4.881200e-01,2.195128e-07,4.086047e-01,6.213515e+01,4.067035e-01,2.192971e-07,5.991018e-01,2.194231e-07,6.762844e-10,6.363507e-03,4.028302e-10,4.185469e-05,6.010188e-27,3.367862e-05,2.144650e-09,1.649814e-03,1.495178e-09,
1.073774e+01,2.195239e-07,4.741293e-01,2.195139e-07,4.086201e-01,6.213515e+01,4.067174e-01,2.193198e-07,5.984456e-01,2.194339e-07,6.682646e-10,6.885327e-03,3.937293e-10,4.205289e-05,6.010188e-27,3.363406e-05,1.961530e-09,1.694429e-03,1.406932e-09,
1.075676e+01,2.195247e-07,4.583346e-01,2.195149e-07,4.086356e-01,6.213515e+01,4.067312e-01,2.193397e-07,5.977038e-01,2.194435e-07,6.613541e-10,7.466947e-03,3.851819e-10,4.225423e-05,6.010188e-27,3.359096e-05,1.801866e-09,1.742482e-03,1.328150e-09,
1.077578e+01,2.195254e-07,4.405100e-01,2.195159e-07,4.086511e-01,6.213515e+01,4.067450e-01,2.193570e-07,5.968694e-01,2.194521e-07,6.555099e-10,8.114859e-03,3.771533e-10,4.245876e-05,6.010188e-27,3.354931e-05,1.661847e-09,1.794249e-03,1.257585e-09,
1.079479e+01,2.195260e-07,4.204204e-01,2.195168e-07,4.086667e-01,6.213515e+01,4.067588e-01,2.193724e-07,5.959344e-01,2.194599e-07,6.506962e-10,8.835494e-03,3.696118e-10,4.266652e-05,6.010188e-27,3.350911e-05,1.538405e-09,1.850036e-03,1.194195e-09,
1.081381e+01,2.195264e-07,3.978337e-01,2.195177e-07,4.086824e-01,6.213515e+01,4.067726e-01,2.193859e-07,5.948900e-01,2.194669e-07,6.468839e-10,9.634694e-03,3.625287e-10,4.287756e-05,6.010188e-27,3.347035e-05,1.429044e-09,1.910185e-03,1.137099e-09,
1.083283e+01,2.195267e-07,3.725429e-01,2.195185e-07,4.086981e-01,6.213515e+01,4.067863e-01,2.193980e-07,5.937261e-01,2.194732e-07,6.440502e-10,1.051689e-02,3.558775e-10,4.309193e-05,6.010188e-27,3.343302e-05,1.331721e-09,1.975074e-03,1.085552e-09,
1.085185e+01,2.195269e-07,3.443984e-01,2.195193e-07,4.087139e-01,6.213515e+01,4.068000e-01,2.194088e-07,5.924315e-01,2.194788e-07,6.421782e-10,1.148391e-02,3.496339e-10,4.330968e-05,6.010188e-27,3.339711e-05,1.244747e-09,2.045128e-03,1.038918e-09,
1.087087e+01,2.195270e-07,3.133566e-01,2.195200e-07,4.087297e-01,6.213515e+01,4.068137e-01,2.194185e-07,5.909936e-01,2.194840e-07,6.412568e-10,1.253326e-02,3.437758e-10,4.353087e-05,6.010188e-27,3.336263e-05,1.166720e-09,2.120821e-03,9.966540e-10,
1.088989e+01,2.195270e-07,2.795457e-01,2.195206e-07,4.087456e-01,6.213515e+01,4.068273e-01,2.194272e-07,5.893981e-01,2.194887e-07,6.412806e-10,1.365596e-02,3.382830e-10,4.375554e-05,6.010188e-27,3.332956e-05,1.096467e-09,2.202685e-03,9.582937e-10,
1.090891e+01,2.195268e-07,2.433466e-01,2.195213e-07,4.087616e-01,6.213515e+01,4.068410e-01,2.194350e-07,5.876289e-01,2.194929e-07,6.422498e-10,1.483393e-02,3.331366e-10,4.398375e-05,6.010188e-27,3.329791e-05,1.033001e-09,2.291313e-03,9.234344e-10,
1.092793e+01,2.195266e-07,2.054825e-01,2.195218e-07,4.087776e-01,6.213515e+01,4.068546e-01,2.194422e-07,5.856677e-01,2.194968e-07,6.441700e-10,1.603737e-02,3.283198e-10,4.421557e-05,6.010188e-27,3.326765e-05,9.754867e-10,2.387376e-03,8.917278e-10,
1.094695e+01,2.195262e-07,1.670952e-01,2.195224e-07,4.087937e-01,6.213515e+01,4.068682e-01,2.194486e-07,5.834941e-01,2.195003e-07,6.470527e-10,1.722280e-02,3.238169e-10,4.445103e-05,6.010188e-27,3.323880e-05,9.232130e-10,2.491625e-03,8.628713e-10,
1.096597e+01,2.195257e-07,1.297765e-01,2.195229e-07,4.088099e-01,6.213515e+01,4.068817e-01,2.194545e-07,5.810845e-01,2.195035e-07,6.509149e-10,1.833301e-02,3.196135e-10,4.469021e-05,6.010188e-27,3.321134e-05,8.755723e-10,2.604909e-03,8.366017e-10,
1.098498e+01,2.195251e-07,9.551088e-02,2.195233e-07,4.088261e-01,6.213515e+01,4.068953e-01,2.194599e-07,5.784123e-01,2.195064e-07,6.557798e-10,1.930014e-02,3.156964e-10,4.493316e-05,6.010188e-27,3.318527e-05,8.320429e-10,2.728186e-03,8.126893e-10,
1.100400e+01,2.195243e-07,6.649435e-02,2.195238e-07,4.088424e-01,6.213515e+01,4.069088e-01,2.194649e-07,5.754472e-01,2.195091e-07,6.616769e-10,2.005285e-02,3.120538e-10,4.517994e-05,6.010188e-27,3.316058e-05,7.921743e-10,2.862540e-03,7.909332e-10,
1.102302e+01,2.195234e-07,4.482976e-02,2.195242e-07,4.088588e-01,6.213515e+01,4.069223e-01,2.194694e-07,5.721545e-01,2.195115e-07,6.686423e-10,2.052723e-02,3.086745e-10,4.543062e-05,6.010188e-27,3.313728e-05,7.555766e-10,3.009198e-03,7.711573e-10,
1.104204e+01,2.195224e-07,3.215427e-02,2.195246e-07,4.088752e-01,6.213515e+01,4.069358e-01,2.194735e-07,5.684948e-01,2.195136e-07,6.767193e-10,2.067904e-02,3.055485e-10,4.568526e-05,6.010188e-27,3.311536e-05,7.219106e-10,3.169554e-03,7.532072e-10,
1.106106e+01,2.195213e-07,2.931095e-02,2.195249e-07,4.088917e-01,6.213515e+01,4.069493e-01,2.194774e-07,5.644227e-01,2.195156e-07,6.859590e-10,2.049347e-02,3.026667e-10,4.594392e-05,6.010188e-27,3.309481e-05,6.908801e-10,3.345189e-03,7.369476e-10,
1.108008e+01,2.195199e-07,3.618302e-02,2.195252e-07,4.089083e-01,6.213515e+01,4.069627e-01,2.194809e-07,5.598863e-01,2.195174e-07,6.964208e-10,1.998857e-02,3.000209e-10,4.620667e-05,6.010188e-27,3.307563e-05,6.622258e-10,3.537903e-03,7.222595e-10,
1.109910e+01,2.195185e-07,5.175319e-02,2.195255e-07,4.089250e-01,6.213515e+01,4.069761e-01,2.194842e-07,5.548259e-01,2.195190e-07,7.081735e-10,1.921110e-02,2.976033e-10,4.647358e-05,6.010188e-27,3.305781e-05,6.357197e-10,3.749745e-03,7.090385e-10,
1.111812e+01,2.195168e-07,7.435690e-02,2.195257e-07,4.089417e-01,6.213515e+01,4.069896e-01,2.194872e-07,5.491730e-01,2.195204e-07,7.212962e-10,1.822628e-02,2.954074e-10,4.674472e-05,6.010188e-27,3.304137e-05,6.111608e-10,3.983049e-03,6.971935e-10,
1.113714e+01,2.195150e-07,1.020266e-01,2.195260e-07,4.089585e-01,6.213515e+01,4.070030e-01,2.194900e-07,5.428488e-01,2.195217e-07,7.358794e-10,1.710553e-02,2.934269e-10,4.702015e-05,6.010188e-27,3.302628e-05,5.883714e-10,4.240471e-03,6.866444e-10,
1.115616e+01,2.195130e-07,1.328137e-01,2.195262e-07,4.089754e-01,6.213515e+01,4.070164e-01,2.194926e-07,5.357628e-01,2.195228e-07,7.520264e-10,1.591590e-02,2.916564e-10,4.729997e-05,6.010188e-27,3.301256e-05,5.671938e-10,4.525035e-03,6.773220e-10,
1.117518e+01,2.195108e-07,1.650141e-01,2.195263e-07,4.089924e-01,6.213515e+01,4.070297e-01,2.194950e-07,5.278110e-01,2.195238e-07,7.698550e-10,1.471330e-02,2.900911e-10,4.758423e-05,6.010188e-27,3.300019e-05,5.474879e-10,4.840175e-03,6.691661e-10,
1.119419e+01,2.195083e-07,1.972799e-01,2.195265e-07,4.090095e-01,6.213515e+01,4.070431e-01,2.194973e-07,5.188742e-01,2.195246e-07,7.894995e-10,1.353978e-02,2.887268e-10,4.787301e-05,6.010188e-27,3.298917e-05,5.291289e-10,5.189781e-03,6.621251e-10,
1.121321e+01,2.195056e-07,2.286373e-01,2.195266e-07,4.090266e-01,6.213515e+01,4.070564e-01,2.194994e-07,5.088159e-01,2.195253e-07,8.111129e-10,1.242383e-02,2.875598e-10,4.816640e-05,6.010188e-27,3.297951e-05,5.120049e-10,5.578237e-03,6.561551e-10,
1.123223e+01,2.195027e-07,2.584471e-01,2.195267e-07,4.090439e-01,6.213515e+01,4.070698e-01,2.195014e-07,4.974813e-01,2.195259e-07,8.348696e-10,1.138251e-02,2.865869e-10,4.846448e-05,6.010188e-27,3.297121e-05,4.960161e-10,6.010451e-03,6.512197e-10,
1.125125e+01,2.194994e-07,2.863384e-01,2.195268e-07,4.090612e-01,6.213515e+01,4.070831e-01,2.195032e-07,4.846954e-01,2.195264e-07,8.609686e-10,1.042402e-02,2.858057e-10,4.876732e-05,6.010188e-27,3.296425e-05,4.810727e-10,6.491859e-03,6.472887e-10,
1.127027e+01,2.194959e-07,3.121405e-01,2.195269e-07,4.090786e-01,6.213515e+01,4.070964e-01,2.195049e-07,4.702631e-01,2.195267e-07,8.896375e-10,9.550335e-03,2.852141e-10,4.907501e-05,6.010188e-27,3.295864e-05,4.670938e-10,7.028392e-03,6.443388e-10,
1.128929e+01,2.194920e-07,3.358212e-01,2.195269e-07,4.090960e-01,6.213515e+01,4.071097e-01,2.195065e-07,4.539704e-01,2.195269e-07,9.211373e-10,8.759297e-03,2.848104e-10,4.938764e-05,6.010188e-27,3.295438e-05,4.540067e-10,7.626374e-03,6.423522e-10,
1.130831e+01,2.194877e-07,3.574386e-01,2.195269e-07,4.091136e-01,6.213515e+01,4.071230e-01,2.195080e-07,4.355880e-01,2.195270e-07,9.557672e-10,8.046281e-03,2.845937e-10,4.970529e-05,6.010188e-27,3.295147e-05,4.417457e-10,8.292318e-03,6.413173e-10,
1.132733e+01,2.194829e-07,3.771045e-01,2.195269e-07,4.091313e-01,6.213515e+01,4.071362e-01,2.195094e-07,4.148802e-01,2.195270e-07,9.938723e-10,7.405354e-03,2.845634e-10,5.002806e-05,6.010188e-27,3.294990e-05,4.302513e-10,9.032565e-03,6.412280e-10,
1.134635e+01,2.194777e-07,3.949598e-01,2.195268e-07,4.091490e-01,6.213515e+01,4.071495e-01,2.195108e-07,3.916188e-01,2.195269e-07,1.035851e-09,6.830061e-03,2.847193e-10,5.035604e-05,6.010188e-27,3.294969e-05,4.194695e-10,9.852688e-03,6.420837e-10,
1.136537e+01,2.194720e-07,4.111568e-01,2.195268e-07,4.091669e-01,6.213515e+01,4.071627e-01,2.195120e-07,3.656078e-01,2.195266e-07,1.082165e-09,6.313924e-03,2.850620e-10,5.068933e-05,6.010188e-27,3.295082e-05,4.093516e-10,1.075659e-02,6.438895e-10,
1.138438e+01,2.194657e-07,4.258484e-01,2.195267e-07,4.091848e-01,6.213515e+01,4.071760e-01,2.195132e-07,3.367195e-01,2.195263e-07,1.133352e-09,5.850741e-03,2.855923e-10,5.102801e-05,6.010188e-27,3.295329e-05,3.998530e-10,1.174515e-02,6.466560e-10,
1.140340e+01,2.194587e-07,4.391818e-01,2.195266e-07,4.092029e-01,6.213515e+01,4.071892e-01,2.195142e-07,3.049476e-01,2.195258e-07,1.190041e-09,5.434751e-03,2.863115e-10,5.137220e-05,6.010188e-27,3.295712e-05,3.909333e-10,1.281447e-02,6.503998e-10,
1.142242e+01,2.194509e-07,4.512946e-01,2.195265e-07,4.092210e-01,6.213515e+01,4.072024e-01,2.195153e-07,2.704764e-01,2.195252e-07,1.252968e-09,5.060705e-03,2.872217e-10,5.172200e-05,6.010188e-27,3.296229e-05,3.825557e-10,1.395348e-02,6.551431e-10,
1.144144e+01,2.194422e-07,4.623131e-01,2.195263e-07,4.092392e-01,6.213515e+01,4.072157e-01,2.195162e-07,2.337662e-01,2.195244e-07,1.323003e-09,4.723885e-03,2.883251e-10,5.207750e-05,6.010188e-27,3.296881e-05,3.746864e-10,1.514133e-02,6.609148e-10,
1.146046e+01,2.194325e-07,4.723517e-01,2.195261e-07,4.092576e-01,6.213515e+01,4.072289e-01,2.195171e-07,1.956412e-01,2.195236e-07,1.401178e-09,4.420087e-03,2.896248e-10,5.243882e-05,6.010188e-27,3.297668e-05,3.672948e-10,1.634486e-02,6.677500e-10,
1.147948e+01,2.194217e-07,4.815134e-01,2.195259e-07,4.092760e-01,6.213515e+01,4.072421e-01,2.195180e-07,1.573585e-01,2.195225e-07,1.488722e-09,4.145588e-03,2.911242e-10,5.280607e-05,6.010188e-27,3.298590e-05,3.603527e-10,1.751698e-02,6.756913e-10,
1.149850e+01,2.194096e-07,4.898899e-01,2.195257e-07,4.092945e-01,6.213515e+01,4.072553e-01,2.195188e-07,1.206203e-01,2.195214e-07,1.587112e-09,3.897106e-03,2.928274e-10,5.317935e-05,6.010188e-27,3.299648e-05,3.538346e-10,1.859730e-02,6.847887e-10,
1.151752e+01,2.193958e-07,4.975631e-01,2.195254e-07,4.093132e-01,6.213515e+01,4.072685e-01,2.195195e-07,8.748791e-02,2.195201e-07,1.698130e-09,3.671754e-03,2.947389e-10,5.355880e-05,6.010188e-27,3.300841e-05,3.477168e-10,1.951621e-02,6.951006e-10,
1.153654e+01,2.193803e-07,5.046056e-01,2.195251e-07,4.093319e-01,6.213515e+01,4.072817e-01,2.195202e-07,6.016667e-02,2.195187e-07,1.823945e-09,3.466995e-03,2.968640e-10,5.394452e-05,6.010188e-27,3.302170e-05,3.419778e-10,2.020312e-02,7.066947e-10,
1.155556e+01,2.193626e-07,5.110817e-01,2.195248e-07,4.093508e-01,6.213515e+01,4.072948e-01,2.195208e-07,4.067609e-02,2.195170e-07,1.967217e-09,3.280602e-03,2.992086e-10,5.433663e-05,6.010188e-27,3.303634e-05,3.365979e-10,2.059802e-02,7.196487e-10,
1.157457e+01,2.193424e-07,5.170484e-01,2.195245e-07,4.093697e-01,6.213515e+01,4.073080e-01,2.195214e-07,3.047652e-02,2.195152e-07,2.131235e-09,3.110619e-03,3.017793e-10,5.473527e-05,6.010188e-27,3.305235e-05,3.315589e-10,2.066349e-02,7.340517e-10,
1.159359e+01,2.193191e-07,5.225562e-01,2.195241e-07,4.093888e-01,6.213515e+01,4.073212e-01,2.195220e-07,3.017230e-02,2.195132e-07,2.320102e-09,2.955326e-03,3.045834e-10,5.514056e-05,6.010188e-27,3.306972e-05,3.268442e-10,2.039310e-02,7.500054e-10,
1.161261e+01,2.192921e-07,5.276498e-01,2.195237e-07,4.094080e-01,6.213515e+01,4.073344e-01,2.195225e-07,3.940127e-02,2.195110e-07,2.538993e-09,2.813213e-03,3.076289e-10,5.555263e-05,6.010188e-27,3.308846e-05,3.224387e-10,1.981297e-02,7.676258e-10,
1.163163e+01,2.192605e-07,5.323690e-01,2.195233e-07,4.094273e-01,6.213515e+01,4.073476e-01,2.195230e-07,5.695041e-02,2.195086e-07,2.794501e-09,2.682948e-03,3.109246e-10,5.597162e-05,6.010188e-27,3.310857e-05,3.183284e-10,1.897570e-02,7.870451e-10,
1.165065e+01,2.192235e-07,5.367491e-01,2.195228e-07,4.094467e-01,6.213515e+01,4.073607e-01,2.195235e-07,8.104384e-02,2.195060e-07,3.095133e-09,2.563357e-03,3.144803e-10,5.639767e-05,6.010188e-27,3.313005e-05,3.145005e-10,1.794926e-02,8.084138e-10,
1.166967e+01,2.191794e-07,5.408213e-01,2.195223e-07,4.094663e-01,6.213515e+01,4.073739e-01,2.195239e-07,1.096912e-01,2.195030e-07,3.452009e-09,2.453404e-03,3.183067e-10,5.683091e-05,6.010188e-27,3.315290e-05,3.109433e-10,1.680483e-02,8.319037e-10,
1.168869e+01,2.191267e-07,5.446136e-01,2.195218e-07,4.094859e-01,6.213515e+01,4.073871e-01,2.195243e-07,1.409896e-01,2.194998e-07,3.879882e-09,2.352170e-03,3.224155e-10,5.727150e-05,6.010188e-27,3.317714e-05,3.076462e-10,1.560709e-02,8.577106e-10,
1.170771e+01,2.190628e-07,5.481509e-01,2.195212e-07,4.095057e-01,6.213515e+01,4.074002e-01,2.195247e-07,1.733200e-01,2.194963e-07,4.398651e-09,2.258844e-03,3.268193e-10,5.771958e-05,6.010188e-27,3.320276e-05,3.045994e-10,1.440850e-02,8.860586e-10,
1.172673e+01,2.189842e-07,5.514554e-01,2.195206e-07,4.095256e-01,6.213515e+01,4.074134e-01,2.195250e-07,2.054315e-01,2.194925e-07,5.035650e-09,2.172705e-03,3.315322e-10,5.817531e-05,6.010188e-27,3.322977e-05,3.017940e-10,1.324751e-02,9.172041e-10,
1.174575e+01,2.188865e-07,5.545470e-01,2.195199e-07,4.095456e-01,6.213515e+01,4.074266e-01,2.195253e-07,2.364414e-01,2.194882e-07,5.829212e-09,2.093110e-03,3.365694e-10,5.863885e-05,6.010188e-27,3.325818e-05,2.992221e-10,1.214946e-02,9.514418e-10,
1.176476e+01,2.187626e-07,5.574436e-01,2.195192e-07,4.095658e-01,6.213515e+01,4.074398e-01,2.195256e-07,2.657858e-01,2.194835e-07,6.834371e-09,2.019488e-03,3.419474e-10,5.911035e-05,6.010188e-27,3.328798e-05,2.968762e-10,1.112887e-02,9.891106e-10,
1.178378e+01,2.186028e-07,5.601610e-01,2.195185e-07,4.095861e-01,6.213515e+01,4.074529e-01,2.195258e-07,2.931516e-01,2.194784e-07,8.132260e-09,1.951330e-03,3.476844e-10,5.959000e-05,6.010188e-27,3.331918e-05,2.947499e-10,1.019212e-02,1.030602e-09,
1.180280e+01,2.183917e-07,5.627137e-01,2.195177e-07,4.096065e-01,6.213515e+01,4.074661e-01,2.195260e-07,3.184089e-01,2.194727e-07,9.846185e-09,1.888180e-03,3.538001e-10,6.007794e-05,6.010188e-27,3.335179e-05,2.928372e-10,9.339937e-03,1.076370e-09,
1.182182e+01,2.181056e-07,5.651145e-01,2.195169e-07,4.096270e-01,6.213515e+01,4.074793e-01,2.195262e-07,3.415528e-01,2.194665e-07,1.217021e-08,1.829631e-03,3.603160e-10,6.057438e-05,6.010188e-27,3.338582e-05,2.911330e-10,8.569399e-03,1.126942e-09,
1.184084e+01,2.177052e-07,5.673753e-01,2.195160e-07,4.096477e-01,6.213515e+01,4.074925e-01,2.195264e-07,3.626579e-01,2.194595e-07,1.542227e-08,1.775317e-03,3.672556e-10,6.107947e-05,6.010188e-27,3.342126e-05,2.896325e-10,7.875450e-03,1.182935e-09,
1.185986e+01,2.171236e-07,5.695064e-01,2.195150e-07,4.096685e-01,6.213515e+01,4.075057e-01,2.195265e-07,3.818459e-01,2.194518e-07,2.014758e-08,1.724909e-03,3.746447e-10,6.159342e-05,6.010188e-27,3.345813e-05,2.883317e-10,7.251963e-03,1.245072e-09,
1.187888e+01,2.162398e-07,5.715174e-01,2.195140e-07,4.096895e-01,6.213515e+01,4.075189e-01,2.195267e-07,3.992616e-01,2.194433e-07,2.732978e-08,1.678114e-03,3.825113e-10,6.211640e-05,6.010188e-27,3.349643e-05,2.872272e-10,6.692437e-03,1.314204e-09,
