DARM offset (m),AS  X -68178606 (W),AS  X -56815505 (W),AS  X -45452404 (W),AS  X -11363101 (W),        AS  X 0 (W), AS  X 11363101 (W), AS  X 45452404 (W), AS  X 56815505 (W), AS  X 68178606 (W),Arm X -68178606 (W),Arm X -56815505 (W),Arm X -45452404 (W),Arm X -11363101 (W),        Arm X 0 (W), Arm X 11363101 (W), Arm X 45452404 (W), Arm X 56815505 (W), Arm X 68178606 (W),Arm Y -68178606 (W),Arm Y -56815505 (W),Arm Y -45452404 (W),Arm Y -11363101 (W),        Arm Y 0 (W), Arm Y 11363101 (W), Arm Y 45452404 (W), Arm Y 56815505 (W), Arm Y 68178606 (W),AS total (W),
1.731732e-11,3.906450e-10,3.374456e-04,1.014068e-08,6.073224e-05,7.956468e-01,6.069431e-05,1.014056e-08,3.374432e-04,3.906431e-10,1.910664e-10,7.593342e-04,6.921817e-10,8.225185e-03,1.255073e+04,8.231054e-03,6.922716e-10,7.594007e-04,1.910764e-10,2.511889e-10,7.135931e-04,1.947798e-10,9.060864e-03,1.254822e+04,9.054668e-03,1.947544e-10,7.135308e-04,2.511758e-10,7.964431e-01,
1.751752e-11,3.906450e-10,3.374456e-04,1.014068e-08,6.073246e-05,8.065570e-01,6.069409e-05,1.014056e-08,3.374432e-04,3.906431e-10,1.910663e-10,7.593338e-04,6.921811e-10,8.225151e-03,1.245710e+04,8.231088e-03,6.922721e-10,7.594011e-04,1.910764e-10,2.511890e-10,7.135935e-04,1.947800e-10,9.060900e-03,1.245461e+04,9.054632e-03,1.947543e-10,7.135305e-04,2.511757e-10,8.073533e-01,
1.771772e-11,3.906450e-10,3.374456e-04,1.014068e-08,6.073268e-05,8.173516e-01,6.069388e-05,1.014056e-08,3.374432e-04,3.906431e-10,1.910663e-10,7.593334e-04,6.921806e-10,8.225117e-03,1.236361e+04,8.231122e-03,6.922726e-10,7.594015e-04,1.910765e-10,2.511891e-10,7.135938e-04,1.947801e-10,9.060936e-03,1.236114e+04,9.054596e-03,1.947541e-10,7.135301e-04,2.511756e-10,8.181479e-01,
1.791792e-11,3.906450e-10,3.374457e-04,1.014068e-08,6.073290e-05,8.280277e-01,6.069366e-05,1.014055e-08,3.374432e-04,3.906431e-10,1.910662e-10,7.593330e-04,6.921801e-10,8.225083e-03,1.227028e+04,8.231156e-03,6.922731e-10,7.594018e-04,1.910766e-10,2.511892e-10,7.135942e-04,1.947803e-10,9.060971e-03,1.226782e+04,9.054560e-03,1.947540e-10,7.135297e-04,2.511755e-10,8.288240e-01,
1.811812e-11,3.906450e-10,3.374457e-04,1.014068e-08,6.073312e-05,8.385826e-01,6.069344e-05,1.014055e-08,3.374432e-04,3.906430e-10,1.910661e-10,7.593327e-04,6.921796e-10,8.225049e-03,1.217712e+04,8.231190e-03,6.922737e-10,7.594022e-04,1.910766e-10,2.511892e-10,7.135946e-04,1.947804e-10,9.061007e-03,1.217468e+04,9.054525e-03,1.947538e-10,7.135294e-04,2.511755e-10,8.393789e-01,
1.831832e-11,3.906451e-10,3.374457e-04,1.014069e-08,6.073334e-05,8.490137e-01,6.069322e-05,1.014055e-08,3.374432e-04,3.906430e-10,1.910661e-10,7.593323e-04,6.921791e-10,8.225015e-03,1.208416e+04,8.231224e-03,6.922742e-10,7.594026e-04,1.910767e-10,2.511893e-10,7.135949e-04,1.947805e-10,9.061043e-03,1.208174e+04,9.054489e-03,1.947537e-10,7.135290e-04,2.511754e-10,8.498101e-01,
1.851852e-11,3.906451e-10,3.374457e-04,1.014069e-08,6.073356e-05,8.593187e-01,6.069300e-05,1.014055e-08,3.374432e-04,3.906430e-10,1.910660e-10,7.593319e-04,6.921785e-10,8.224982e-03,1.199142e+04,8.231258e-03,6.922747e-10,7.594030e-04,1.910767e-10,2.511894e-10,7.135953e-04,1.947807e-10,9.061079e-03,1.198902e+04,9.054453e-03,1.947535e-10,7.135287e-04,2.511753e-10,8.601150e-01,
1.871872e-11,3.906451e-10,3.374457e-04,1.014069e-08,6.073378e-05,8.694952e-01,6.069278e-05,1.014055e-08,3.374431e-04,3.906430e-10,1.910660e-10,7.593315e-04,6.921780e-10,8.224948e-03,1.189890e+04,8.231292e-03,6.922752e-10,7.594034e-04,1.910768e-10,2.511895e-10,7.135956e-04,1.947808e-10,9.061115e-03,1.189652e+04,9.054417e-03,1.947534e-10,7.135283e-04,2.511752e-10,8.702915e-01,
1.891892e-11,3.906451e-10,3.374457e-04,1.014069e-08,6.073400e-05,8.795410e-01,6.069256e-05,1.014055e-08,3.374431e-04,3.906430e-10,1.910659e-10,7.593311e-04,6.921775e-10,8.224914e-03,1.180664e+04,8.231326e-03,6.922757e-10,7.594038e-04,1.910768e-10,2.511895e-10,7.135960e-04,1.947810e-10,9.061150e-03,1.180428e+04,9.054381e-03,1.947532e-10,7.135279e-04,2.511752e-10,8.803373e-01,
1.911912e-11,3.906451e-10,3.374457e-04,1.014069e-08,6.073422e-05,8.894541e-01,6.069234e-05,1.014055e-08,3.374431e-04,3.906430e-10,1.910659e-10,7.593307e-04,6.921770e-10,8.224880e-03,1.171464e+04,8.231360e-03,6.922763e-10,7.594042e-04,1.910769e-10,2.511896e-10,7.135964e-04,1.947811e-10,9.061186e-03,1.171230e+04,9.054346e-03,1.947531e-10,7.135276e-04,2.511751e-10,8.902504e-01,
1.931932e-11,3.906451e-10,3.374458e-04,1.014069e-08,6.073444e-05,8.992325e-01,6.069212e-05,1.014055e-08,3.374431e-04,3.906430e-10,1.910658e-10,7.593304e-04,6.921765e-10,8.224846e-03,1.162292e+04,8.231394e-03,6.922768e-10,7.594045e-04,1.910770e-10,2.511897e-10,7.135967e-04,1.947813e-10,9.061222e-03,1.162060e+04,9.054310e-03,1.947529e-10,7.135272e-04,2.511750e-10,9.000288e-01,
1.951952e-11,3.906451e-10,3.374458e-04,1.014069e-08,6.073466e-05,9.088745e-01,6.069190e-05,1.014055e-08,3.374431e-04,3.906430e-10,1.910657e-10,7.593300e-04,6.921759e-10,8.224812e-03,1.153150e+04,8.231427e-03,6.922773e-10,7.594049e-04,1.910770e-10,2.511898e-10,7.135971e-04,1.947814e-10,9.061258e-03,1.152920e+04,9.054274e-03,1.947528e-10,7.135269e-04,2.511749e-10,9.096708e-01,
1.971972e-11,3.906451e-10,3.374458e-04,1.014069e-08,6.073488e-05,9.183783e-01,6.069168e-05,1.014055e-08,3.374431e-04,3.906430e-10,1.910657e-10,7.593296e-04,6.921754e-10,8.224778e-03,1.144039e+04,8.231461e-03,6.922778e-10,7.594053e-04,1.910771e-10,2.511898e-10,7.135974e-04,1.947816e-10,9.061294e-03,1.143810e+04,9.054238e-03,1.947526e-10,7.135265e-04,2.511749e-10,9.191746e-01,
1.991992e-11,3.906451e-10,3.374458e-04,1.014069e-08,6.073509e-05,9.277424e-01,6.069146e-05,1.014055e-08,3.374431e-04,3.906429e-10,1.910656e-10,7.593292e-04,6.921749e-10,8.224744e-03,1.134961e+04,8.231495e-03,6.922783e-10,7.594057e-04,1.910771e-10,2.511899e-10,7.135978e-04,1.947817e-10,9.061330e-03,1.134734e+04,9.054202e-03,1.947525e-10,7.135261e-04,2.511748e-10,9.285388e-01,
2.012012e-11,3.906452e-10,3.374458e-04,1.014069e-08,6.073531e-05,9.369654e-01,6.069124e-05,1.014055e-08,3.374430e-04,3.906429e-10,1.910656e-10,7.593288e-04,6.921744e-10,8.224710e-03,1.125916e+04,8.231529e-03,6.922789e-10,7.594061e-04,1.910772e-10,2.511900e-10,7.135982e-04,1.947819e-10,9.061365e-03,1.125691e+04,9.054167e-03,1.947523e-10,7.135258e-04,2.511747e-10,9.377617e-01,
2.032032e-11,3.906452e-10,3.374458e-04,1.014069e-08,6.073553e-05,9.460458e-01,6.069103e-05,1.014055e-08,3.374430e-04,3.906429e-10,1.910655e-10,7.593284e-04,6.921739e-10,8.224676e-03,1.116907e+04,8.231563e-03,6.922794e-10,7.594065e-04,1.910773e-10,2.511901e-10,7.135985e-04,1.947820e-10,9.061401e-03,1.116684e+04,9.054131e-03,1.947522e-10,7.135254e-04,2.511746e-10,9.468422e-01,
2.052052e-11,3.906452e-10,3.374458e-04,1.014069e-08,6.073575e-05,9.549826e-01,6.069081e-05,1.014054e-08,3.374430e-04,3.906429e-10,1.910654e-10,7.593280e-04,6.921733e-10,8.224642e-03,1.107935e+04,8.231597e-03,6.922799e-10,7.594068e-04,1.910773e-10,2.511901e-10,7.135989e-04,1.947822e-10,9.061437e-03,1.107713e+04,9.054095e-03,1.947521e-10,7.135251e-04,2.511746e-10,9.557789e-01,
2.072072e-11,3.906452e-10,3.374459e-04,1.014069e-08,6.073597e-05,9.637745e-01,6.069059e-05,1.014054e-08,3.374430e-04,3.906429e-10,1.910654e-10,7.593277e-04,6.921728e-10,8.224609e-03,1.099000e+04,8.231631e-03,6.922804e-10,7.594072e-04,1.910774e-10,2.511902e-10,7.135992e-04,1.947823e-10,9.061473e-03,1.098780e+04,9.054059e-03,1.947519e-10,7.135247e-04,2.511745e-10,9.645708e-01,
2.092092e-11,3.906452e-10,3.374459e-04,1.014069e-08,6.073619e-05,9.724205e-01,6.069037e-05,1.014054e-08,3.374430e-04,3.906429e-10,1.910653e-10,7.593273e-04,6.921723e-10,8.224575e-03,1.090104e+04,8.231665e-03,6.922809e-10,7.594076e-04,1.910774e-10,2.511903e-10,7.135996e-04,1.947825e-10,9.061509e-03,1.089886e+04,9.054023e-03,1.947518e-10,7.135243e-04,2.511744e-10,9.732169e-01,
2.112112e-11,3.906452e-10,3.374459e-04,1.014070e-08,6.073641e-05,9.809198e-01,6.069015e-05,1.014054e-08,3.374430e-04,3.906429e-10,1.910653e-10,7.593269e-04,6.921718e-10,8.224541e-03,1.081249e+04,8.231699e-03,6.922815e-10,7.594080e-04,1.910775e-10,2.511904e-10,7.136000e-04,1.947826e-10,9.061545e-03,1.081033e+04,9.053988e-03,1.947516e-10,7.135240e-04,2.511743e-10,9.817162e-01,
2.132132e-11,3.906452e-10,3.374459e-04,1.014070e-08,6.073663e-05,9.892715e-01,6.068993e-05,1.014054e-08,3.374430e-04,3.906429e-10,1.910652e-10,7.593265e-04,6.921713e-10,8.224507e-03,1.072435e+04,8.231733e-03,6.922820e-10,7.594084e-04,1.910775e-10,2.511904e-10,7.136003e-04,1.947827e-10,9.061580e-03,1.072220e+04,9.053952e-03,1.947515e-10,7.135236e-04,2.511743e-10,9.900679e-01,
2.152152e-11,3.906452e-10,3.374459e-04,1.014070e-08,6.073685e-05,9.974750e-01,6.068971e-05,1.014054e-08,3.374430e-04,3.906429e-10,1.910652e-10,7.593261e-04,6.921707e-10,8.224473e-03,1.063663e+04,8.231767e-03,6.922825e-10,7.594088e-04,1.910776e-10,2.511905e-10,7.136007e-04,1.947829e-10,9.061616e-03,1.063450e+04,9.053916e-03,1.947513e-10,7.135233e-04,2.511742e-10,9.982714e-01,
2.172172e-11,3.906452e-10,3.374459e-04,1.014070e-08,6.073707e-05,1.005530e+00,6.068949e-05,1.014054e-08,3.374429e-04,3.906428e-10,1.910651e-10,7.593257e-04,6.921702e-10,8.224439e-03,1.054935e+04,8.231801e-03,6.922830e-10,7.594092e-04,1.910777e-10,2.511906e-10,7.136010e-04,1.947830e-10,9.061652e-03,1.054724e+04,9.053880e-03,1.947512e-10,7.135229e-04,2.511741e-10,1.006326e+00,
2.192192e-11,3.906453e-10,3.374459e-04,1.014070e-08,6.073729e-05,1.013435e+00,6.068927e-05,1.014054e-08,3.374429e-04,3.906428e-10,1.910650e-10,7.593254e-04,6.921697e-10,8.224405e-03,1.046251e+04,8.231835e-03,6.922835e-10,7.594095e-04,1.910777e-10,2.511907e-10,7.136014e-04,1.947832e-10,9.061688e-03,1.046042e+04,9.053844e-03,1.947510e-10,7.135225e-04,2.511740e-10,1.014231e+00,
2.212212e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073751e-05,1.021190e+00,6.068905e-05,1.014054e-08,3.374429e-04,3.906428e-10,1.910650e-10,7.593250e-04,6.921692e-10,8.224371e-03,1.037613e+04,8.231869e-03,6.922841e-10,7.594099e-04,1.910778e-10,2.511908e-10,7.136018e-04,1.947833e-10,9.061724e-03,1.037405e+04,9.053809e-03,1.947509e-10,7.135222e-04,2.511739e-10,1.021987e+00,
2.232232e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073773e-05,1.028796e+00,6.068883e-05,1.014054e-08,3.374429e-04,3.906428e-10,1.910649e-10,7.593246e-04,6.921687e-10,8.224337e-03,1.029020e+04,8.231903e-03,6.922846e-10,7.594103e-04,1.910778e-10,2.511908e-10,7.136021e-04,1.947835e-10,9.061760e-03,1.028815e+04,9.053773e-03,1.947507e-10,7.135218e-04,2.511739e-10,1.029592e+00,
2.252252e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073794e-05,1.036251e+00,6.068861e-05,1.014054e-08,3.374429e-04,3.906428e-10,1.910649e-10,7.593242e-04,6.921681e-10,8.224303e-03,1.020475e+04,8.231937e-03,6.922851e-10,7.594107e-04,1.910779e-10,2.511909e-10,7.136025e-04,1.947836e-10,9.061795e-03,1.020271e+04,9.053737e-03,1.947506e-10,7.135215e-04,2.511738e-10,1.037047e+00,
2.272272e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073816e-05,1.043555e+00,6.068839e-05,1.014054e-08,3.374429e-04,3.906428e-10,1.910648e-10,7.593238e-04,6.921676e-10,8.224269e-03,1.011978e+04,8.231971e-03,6.922856e-10,7.594111e-04,1.910779e-10,2.511910e-10,7.136028e-04,1.947838e-10,9.061831e-03,1.011776e+04,9.053701e-03,1.947504e-10,7.135211e-04,2.511737e-10,1.044351e+00,
2.292292e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073838e-05,1.050709e+00,6.068818e-05,1.014054e-08,3.374429e-04,3.906428e-10,1.910648e-10,7.593234e-04,6.921671e-10,8.224236e-03,1.003530e+04,8.232004e-03,6.922861e-10,7.594115e-04,1.910780e-10,2.511911e-10,7.136032e-04,1.947839e-10,9.061867e-03,1.003329e+04,9.053665e-03,1.947503e-10,7.135207e-04,2.511736e-10,1.051505e+00,
2.312312e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073860e-05,1.057712e+00,6.068796e-05,1.014054e-08,3.374428e-04,3.906428e-10,1.910647e-10,7.593230e-04,6.921666e-10,8.224202e-03,9.951306e+03,8.232038e-03,6.922867e-10,7.594118e-04,1.910781e-10,2.511911e-10,7.136036e-04,1.947841e-10,9.061903e-03,9.949316e+03,9.053630e-03,1.947501e-10,7.135204e-04,2.511736e-10,1.058508e+00,
2.332332e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073882e-05,1.064565e+00,6.068774e-05,1.014053e-08,3.374428e-04,3.906428e-10,1.910646e-10,7.593227e-04,6.921661e-10,8.224168e-03,9.867817e+03,8.232072e-03,6.922872e-10,7.594122e-04,1.910781e-10,2.511912e-10,7.136039e-04,1.947842e-10,9.061939e-03,9.865843e+03,9.053594e-03,1.947500e-10,7.135200e-04,2.511735e-10,1.065361e+00,
2.352352e-11,3.906453e-10,3.374460e-04,1.014070e-08,6.073904e-05,1.071267e+00,6.068752e-05,1.014053e-08,3.374428e-04,3.906427e-10,1.910646e-10,7.593223e-04,6.921655e-10,8.224134e-03,9.784835e+03,8.232106e-03,6.922877e-10,7.594126e-04,1.910782e-10,2.511913e-10,7.136043e-04,1.947844e-10,9.061975e-03,9.782878e+03,9.053558e-03,1.947499e-10,7.135197e-04,2.511734e-10,1.072064e+00,
2.372372e-11,3.906454e-10,3.374461e-04,1.014070e-08,6.073926e-05,1.077820e+00,6.068730e-05,1.014053e-08,3.374428e-04,3.906427e-10,1.910645e-10,7.593219e-04,6.921650e-10,8.224100e-03,9.702368e+03,8.232140e-03,6.922882e-10,7.594130e-04,1.910782e-10,2.511914e-10,7.136047e-04,1.947845e-10,9.062010e-03,9.700428e+03,9.053522e-03,1.947497e-10,7.135193e-04,2.511733e-10,1.078616e+00,
2.392392e-11,3.906454e-10,3.374461e-04,1.014071e-08,6.073948e-05,1.084222e+00,6.068708e-05,1.014053e-08,3.374428e-04,3.906427e-10,1.910645e-10,7.593215e-04,6.921645e-10,8.224066e-03,9.620421e+03,8.232174e-03,6.922887e-10,7.594134e-04,1.910783e-10,2.511914e-10,7.136050e-04,1.947847e-10,9.062046e-03,9.618497e+03,9.053486e-03,1.947496e-10,7.135189e-04,2.511733e-10,1.085019e+00,
2.412412e-11,3.906454e-10,3.374461e-04,1.014071e-08,6.073970e-05,1.090476e+00,6.068686e-05,1.014053e-08,3.374428e-04,3.906427e-10,1.910644e-10,7.593211e-04,6.921640e-10,8.224032e-03,9.539000e+03,8.232208e-03,6.922893e-10,7.594138e-04,1.910784e-10,2.511915e-10,7.136054e-04,1.947848e-10,9.062082e-03,9.537092e+03,9.053451e-03,1.947494e-10,7.135186e-04,2.511732e-10,1.091272e+00,
2.432432e-11,3.906454e-10,3.374461e-04,1.014071e-08,6.073992e-05,1.096580e+00,6.068664e-05,1.014053e-08,3.374428e-04,3.906427e-10,1.910644e-10,7.593207e-04,6.921635e-10,8.223998e-03,9.458110e+03,8.232242e-03,6.922898e-10,7.594141e-04,1.910784e-10,2.511916e-10,7.136057e-04,1.947850e-10,9.062118e-03,9.456218e+03,9.053415e-03,1.947493e-10,7.135182e-04,2.511731e-10,1.097376e+00,
2.452452e-11,3.906454e-10,3.374461e-04,1.014071e-08,6.074014e-05,1.102536e+00,6.068642e-05,1.014053e-08,3.374427e-04,3.906427e-10,1.910643e-10,7.593204e-04,6.921629e-10,8.223964e-03,9.377755e+03,8.232276e-03,6.922903e-10,7.594145e-04,1.910785e-10,2.511917e-10,7.136061e-04,1.947851e-10,9.062154e-03,9.375880e+03,9.053379e-03,1.947491e-10,7.135179e-04,2.511730e-10,1.103332e+00,
2.472472e-11,3.906454e-10,3.374461e-04,1.014071e-08,6.074036e-05,1.108344e+00,6.068620e-05,1.014053e-08,3.374427e-04,3.906427e-10,1.910642e-10,7.593200e-04,6.921624e-10,8.223930e-03,9.297941e+03,8.232310e-03,6.922908e-10,7.594149e-04,1.910785e-10,2.511917e-10,7.136065e-04,1.947852e-10,9.062190e-03,9.296081e+03,9.053343e-03,1.947490e-10,7.135175e-04,2.511730e-10,1.109140e+00,
2.492492e-11,3.906454e-10,3.374461e-04,1.014071e-08,6.074058e-05,1.114004e+00,6.068598e-05,1.014053e-08,3.374427e-04,3.906427e-10,1.910642e-10,7.593196e-04,6.921619e-10,8.223897e-03,9.218671e+03,8.232344e-03,6.922913e-10,7.594153e-04,1.910786e-10,2.511918e-10,7.136068e-04,1.947854e-10,9.062225e-03,9.216827e+03,9.053307e-03,1.947488e-10,7.135171e-04,2.511729e-10,1.114801e+00,
2.512513e-11,3.906454e-10,3.374462e-04,1.014071e-08,6.074080e-05,1.119519e+00,6.068576e-05,1.014053e-08,3.374427e-04,3.906427e-10,1.910641e-10,7.593192e-04,6.921614e-10,8.223863e-03,9.139949e+03,8.232378e-03,6.922919e-10,7.594157e-04,1.910786e-10,2.511919e-10,7.136072e-04,1.947855e-10,9.062261e-03,9.138121e+03,9.053272e-03,1.947487e-10,7.135168e-04,2.511728e-10,1.120315e+00,
2.532533e-11,3.906454e-10,3.374462e-04,1.014071e-08,6.074101e-05,1.124887e+00,6.068554e-05,1.014053e-08,3.374427e-04,3.906426e-10,1.910641e-10,7.593188e-04,6.921609e-10,8.223829e-03,9.061780e+03,8.232412e-03,6.922924e-10,7.594161e-04,1.910787e-10,2.511920e-10,7.136075e-04,1.947857e-10,9.062297e-03,9.059967e+03,9.053236e-03,1.947485e-10,7.135164e-04,2.511727e-10,1.125683e+00,
2.552553e-11,3.906455e-10,3.374462e-04,1.014071e-08,6.074123e-05,1.130110e+00,6.068533e-05,1.014053e-08,3.374427e-04,3.906426e-10,1.910640e-10,7.593184e-04,6.921603e-10,8.223795e-03,8.984165e+03,8.232446e-03,6.922929e-10,7.594165e-04,1.910788e-10,2.511920e-10,7.136079e-04,1.947858e-10,9.062333e-03,8.982369e+03,9.053200e-03,1.947484e-10,7.135161e-04,2.511727e-10,1.130906e+00,
2.572573e-11,3.906455e-10,3.374462e-04,1.014071e-08,6.074145e-05,1.135189e+00,6.068511e-05,1.014053e-08,3.374427e-04,3.906426e-10,1.910639e-10,7.593181e-04,6.921598e-10,8.223761e-03,8.907110e+03,8.232480e-03,6.922934e-10,7.594168e-04,1.910788e-10,2.511921e-10,7.136083e-04,1.947860e-10,9.062369e-03,8.905328e+03,9.053164e-03,1.947482e-10,7.135157e-04,2.511726e-10,1.135985e+00,
2.592593e-11,3.906455e-10,3.374462e-04,1.014071e-08,6.074167e-05,1.140125e+00,6.068489e-05,1.014053e-08,3.374426e-04,3.906426e-10,1.910639e-10,7.593177e-04,6.921593e-10,8.223727e-03,8.830615e+03,8.232514e-03,6.922939e-10,7.594172e-04,1.910789e-10,2.511922e-10,7.136086e-04,1.947861e-10,9.062405e-03,8.828849e+03,9.053128e-03,1.947481e-10,7.135153e-04,2.511725e-10,1.140921e+00,
2.612613e-11,3.906455e-10,3.374462e-04,1.014071e-08,6.074189e-05,1.144918e+00,6.068467e-05,1.014052e-08,3.374426e-04,3.906426e-10,1.910638e-10,7.593173e-04,6.921588e-10,8.223693e-03,8.754684e+03,8.232548e-03,6.922945e-10,7.594176e-04,1.910789e-10,2.511923e-10,7.136090e-04,1.947863e-10,9.062441e-03,8.752933e+03,9.053093e-03,1.947479e-10,7.135150e-04,2.511724e-10,1.145714e+00,
2.632633e-11,3.906455e-10,3.374462e-04,1.014071e-08,6.074211e-05,1.149570e+00,6.068445e-05,1.014052e-08,3.374426e-04,3.906426e-10,1.910638e-10,7.593169e-04,6.921583e-10,8.223659e-03,8.679318e+03,8.232582e-03,6.922950e-10,7.594180e-04,1.910790e-10,2.511924e-10,7.136093e-04,1.947864e-10,9.062476e-03,8.677583e+03,9.053057e-03,1.947478e-10,7.135146e-04,2.511724e-10,1.150366e+00,
2.652653e-11,3.906455e-10,3.374463e-04,1.014071e-08,6.074233e-05,1.154081e+00,6.068423e-05,1.014052e-08,3.374426e-04,3.906426e-10,1.910637e-10,7.593165e-04,6.921577e-10,8.223625e-03,8.604521e+03,8.232616e-03,6.922955e-10,7.594184e-04,1.910790e-10,2.511924e-10,7.136097e-04,1.947866e-10,9.062512e-03,8.602800e+03,9.053021e-03,1.947476e-10,7.135143e-04,2.511723e-10,1.154877e+00,
2.672673e-11,3.906455e-10,3.374463e-04,1.014072e-08,6.074255e-05,1.158453e+00,6.068401e-05,1.014052e-08,3.374426e-04,3.906426e-10,1.910637e-10,7.593161e-04,6.921572e-10,8.223591e-03,8.530293e+03,8.232649e-03,6.922960e-10,7.594188e-04,1.910791e-10,2.511925e-10,7.136101e-04,1.947867e-10,9.062548e-03,8.528587e+03,9.052985e-03,1.947475e-10,7.135139e-04,2.511722e-10,1.159250e+00,
2.692693e-11,3.906455e-10,3.374463e-04,1.014072e-08,6.074277e-05,1.162687e+00,6.068379e-05,1.014052e-08,3.374426e-04,3.906426e-10,1.910636e-10,7.593157e-04,6.921567e-10,8.223557e-03,8.456635e+03,8.232683e-03,6.922965e-10,7.594191e-04,1.910792e-10,2.511926e-10,7.136104e-04,1.947869e-10,9.062584e-03,8.454944e+03,9.052949e-03,1.947474e-10,7.135135e-04,2.511721e-10,1.163483e+00,
2.712713e-11,3.906455e-10,3.374463e-04,1.014072e-08,6.074299e-05,1.166784e+00,6.068357e-05,1.014052e-08,3.374426e-04,3.906425e-10,1.910635e-10,7.593154e-04,6.921562e-10,8.223524e-03,8.383550e+03,8.232717e-03,6.922971e-10,7.594195e-04,1.910792e-10,2.511927e-10,7.136108e-04,1.947870e-10,9.062620e-03,8.381873e+03,9.052914e-03,1.947472e-10,7.135132e-04,2.511720e-10,1.167580e+00,
2.732733e-11,3.906456e-10,3.374463e-04,1.014072e-08,6.074321e-05,1.170744e+00,6.068335e-05,1.014052e-08,3.374426e-04,3.906425e-10,1.910635e-10,7.593150e-04,6.921557e-10,8.223490e-03,8.311038e+03,8.232751e-03,6.922976e-10,7.594199e-04,1.910793e-10,2.511927e-10,7.136111e-04,1.947872e-10,9.062656e-03,8.309376e+03,9.052878e-03,1.947471e-10,7.135128e-04,2.511720e-10,1.171541e+00,
2.752753e-11,3.906456e-10,3.374463e-04,1.014072e-08,6.074343e-05,1.174570e+00,6.068313e-05,1.014052e-08,3.374425e-04,3.906425e-10,1.910634e-10,7.593146e-04,6.921551e-10,8.223456e-03,8.239100e+03,8.232785e-03,6.922981e-10,7.594203e-04,1.910793e-10,2.511928e-10,7.136115e-04,1.947873e-10,9.062691e-03,8.237452e+03,9.052842e-03,1.947469e-10,7.135125e-04,2.511719e-10,1.175367e+00,
2.772773e-11,3.906456e-10,3.374463e-04,1.014072e-08,6.074365e-05,1.178263e+00,6.068291e-05,1.014052e-08,3.374425e-04,3.906425e-10,1.910634e-10,7.593142e-04,6.921546e-10,8.223422e-03,8.167736e+03,8.232819e-03,6.922986e-10,7.594207e-04,1.910794e-10,2.511929e-10,7.136119e-04,1.947875e-10,9.062727e-03,8.166103e+03,9.052806e-03,1.947468e-10,7.135121e-04,2.511718e-10,1.179059e+00,
2.792793e-11,3.906456e-10,3.374464e-04,1.014072e-08,6.074386e-05,1.181823e+00,6.068269e-05,1.014052e-08,3.374425e-04,3.906425e-10,1.910633e-10,7.593138e-04,6.921541e-10,8.223388e-03,8.096947e+03,8.232853e-03,6.922991e-10,7.594211e-04,1.910795e-10,2.511930e-10,7.136122e-04,1.947876e-10,9.062763e-03,8.095328e+03,9.052771e-03,1.947466e-10,7.135117e-04,2.511717e-10,1.182619e+00,
2.812813e-11,3.906456e-10,3.374464e-04,1.014072e-08,6.074408e-05,1.185252e+00,6.068247e-05,1.014052e-08,3.374425e-04,3.906425e-10,1.910633e-10,7.593134e-04,6.921536e-10,8.223354e-03,8.026733e+03,8.232887e-03,6.922997e-10,7.594215e-04,1.910795e-10,2.511930e-10,7.136126e-04,1.947877e-10,9.062799e-03,8.025128e+03,9.052735e-03,1.947465e-10,7.135114e-04,2.511717e-10,1.186048e+00,
2.832833e-11,3.906456e-10,3.374464e-04,1.014072e-08,6.074430e-05,1.188551e+00,6.068226e-05,1.014052e-08,3.374425e-04,3.906425e-10,1.910632e-10,7.593131e-04,6.921531e-10,8.223320e-03,7.957094e+03,8.232921e-03,6.923002e-10,7.594218e-04,1.910796e-10,2.511931e-10,7.136129e-04,1.947879e-10,9.062835e-03,7.955502e+03,9.052699e-03,1.947463e-10,7.135110e-04,2.511716e-10,1.189348e+00,
2.852853e-11,3.906456e-10,3.374464e-04,1.014072e-08,6.074452e-05,1.191722e+00,6.068204e-05,1.014052e-08,3.374425e-04,3.906425e-10,1.910631e-10,7.593127e-04,6.921525e-10,8.223286e-03,7.888029e+03,8.232955e-03,6.923007e-10,7.594222e-04,1.910796e-10,2.511932e-10,7.136133e-04,1.947880e-10,9.062871e-03,7.886452e+03,9.052663e-03,1.947462e-10,7.135107e-04,2.511715e-10,1.192519e+00,
2.872873e-11,3.906456e-10,3.374464e-04,1.014072e-08,6.074474e-05,1.194767e+00,6.068182e-05,1.014052e-08,3.374425e-04,3.906425e-10,1.910631e-10,7.593123e-04,6.921520e-10,8.223252e-03,7.819539e+03,8.232989e-03,6.923012e-10,7.594226e-04,1.910797e-10,2.511933e-10,7.136137e-04,1.947882e-10,9.062906e-03,7.817975e+03,9.052627e-03,1.947460e-10,7.135103e-04,2.511714e-10,1.195563e+00,
