DARM offset (m),AS  X -68178606 (W),AS  X -56815505 (W),AS  X -45452404 (W),AS  X -11363101 (W),        AS  X 0 (W), AS  X 11363101 (W), AS  X 45452404 (W), AS  X 56815505 (W), AS  X 68178606 (W),Arm X -68178606 (W),Arm X -56815505 (W),Arm X -45452404 (W),Arm X -11363101 (W),        Arm X 0 (W), Arm X 11363101 (W), Arm X 45452404 (W), Arm X 56815505 (W), Arm X 68178606 (W),Arm Y -68178606 (W),Arm Y -56815505 (W),Arm Y -45452404 (W),Arm Y -11363101 (W),        Arm Y 0 (W), Arm Y 11363101 (W), Arm Y 45452404 (W), Arm Y 56815505 (W), Arm Y 68178606 (W),AS total (W),
-1.771772e-11,5.578708e-10,7.559771e-04,7.582483e-11,1.373528e-05,6.527300e-03,8.268516e-06,8.223821e-11,5.139209e-03,1.856586e-10,2.613561e-10,5.566171e-04,3.750113e-10,9.018647e-03,1.783035e+04,8.839343e-03,3.567753e-10,6.528929e-05,2.302188e-10,1.824007e-10,7.214856e-04,3.605227e-10,8.736857e-03,1.830453e+04,8.825356e-03,3.788581e-10,6.835510e-05,2.101852e-10,1.244449e-02,
-1.751752e-11,5.578709e-10,7.559772e-04,7.582484e-11,1.373533e-05,6.380954e-03,8.268485e-06,8.223821e-11,5.139209e-03,1.856586e-10,2.613560e-10,5.566168e-04,3.750110e-10,9.018612e-03,1.783396e+04,8.839378e-03,3.567756e-10,6.528932e-05,2.302189e-10,1.824007e-10,7.214859e-04,3.605230e-10,8.736891e-03,1.830276e+04,8.825321e-03,3.788578e-10,6.835507e-05,2.101851e-10,1.229814e-02,
-1.731732e-11,5.578709e-10,7.559772e-04,7.582484e-11,1.373538e-05,6.236256e-03,8.268454e-06,8.223820e-11,5.139209e-03,1.856586e-10,2.613560e-10,5.566166e-04,3.750107e-10,9.018577e-03,1.783755e+04,8.839413e-03,3.567758e-10,6.528936e-05,2.302189e-10,1.824008e-10,7.214863e-04,3.605233e-10,8.736926e-03,1.830098e+04,8.825286e-03,3.788575e-10,6.835504e-05,2.101851e-10,1.215345e-02,
-1.711712e-11,5.578709e-10,7.559772e-04,7.582485e-11,1.373543e-05,6.093206e-03,8.268424e-06,8.223820e-11,5.139209e-03,1.856586e-10,2.613559e-10,5.566163e-04,3.750104e-10,9.018541e-03,1.784113e+04,8.839448e-03,3.567761e-10,6.528940e-05,2.302190e-10,1.824008e-10,7.214867e-04,3.605236e-10,8.736960e-03,1.829919e+04,8.825251e-03,3.788572e-10,6.835500e-05,2.101850e-10,1.201040e-02,
-1.691692e-11,5.578709e-10,7.559772e-04,7.582485e-11,1.373548e-05,5.951805e-03,8.268393e-06,8.223819e-11,5.139209e-03,1.856586e-10,2.613558e-10,5.566160e-04,3.750101e-10,9.018506e-03,1.784470e+04,8.839483e-03,3.567764e-10,6.528943e-05,2.302191e-10,1.824009e-10,7.214870e-04,3.605238e-10,8.736995e-03,1.829738e+04,8.825216e-03,3.788569e-10,6.835497e-05,2.101849e-10,1.186900e-02,
-1.671672e-11,5.578709e-10,7.559773e-04,7.582486e-11,1.373554e-05,5.812054e-03,8.268363e-06,8.223818e-11,5.139209e-03,1.856586e-10,2.613557e-10,5.566157e-04,3.750099e-10,9.018471e-03,1.784827e+04,8.839518e-03,3.567767e-10,6.528947e-05,2.302191e-10,1.824009e-10,7.214874e-04,3.605241e-10,8.737029e-03,1.829556e+04,8.825182e-03,3.788566e-10,6.835494e-05,2.101849e-10,1.172925e-02,
-1.651652e-11,5.578709e-10,7.559773e-04,7.582486e-11,1.373559e-05,5.673953e-03,8.268332e-06,8.223818e-11,5.139209e-03,1.856586e-10,2.613556e-10,5.566154e-04,3.750096e-10,9.018436e-03,1.785182e+04,8.839552e-03,3.567769e-10,6.528950e-05,2.302192e-10,1.824010e-10,7.214877e-04,3.605244e-10,8.737064e-03,1.829374e+04,8.825147e-03,3.788564e-10,6.835491e-05,2.101848e-10,1.159114e-02,
-1.631632e-11,5.578709e-10,7.559773e-04,7.582487e-11,1.373564e-05,5.537502e-03,8.268302e-06,8.223817e-11,5.139209e-03,1.856586e-10,2.613556e-10,5.566151e-04,3.750093e-10,9.018401e-03,1.785536e+04,8.839587e-03,3.567772e-10,6.528954e-05,2.302193e-10,1.824011e-10,7.214881e-04,3.605247e-10,8.737098e-03,1.829190e+04,8.825112e-03,3.788561e-10,6.835488e-05,2.101848e-10,1.145469e-02,
-1.611612e-11,5.578710e-10,7.559773e-04,7.582487e-11,1.373569e-05,5.402702e-03,8.268271e-06,8.223817e-11,5.139210e-03,1.856586e-10,2.613555e-10,5.566148e-04,3.750090e-10,9.018365e-03,1.785889e+04,8.839622e-03,3.567775e-10,6.528958e-05,2.302193e-10,1.824011e-10,7.214885e-04,3.605250e-10,8.737132e-03,1.829005e+04,8.825077e-03,3.788558e-10,6.835485e-05,2.101847e-10,1.131989e-02,
-1.591592e-11,5.578710e-10,7.559774e-04,7.582488e-11,1.373574e-05,5.269554e-03,8.268241e-06,8.223816e-11,5.139210e-03,1.856586e-10,2.613554e-10,5.566145e-04,3.750087e-10,9.018330e-03,1.786241e+04,8.839657e-03,3.567778e-10,6.528961e-05,2.302194e-10,1.824012e-10,7.214888e-04,3.605252e-10,8.737167e-03,1.828819e+04,8.825042e-03,3.788555e-10,6.835482e-05,2.101846e-10,1.118675e-02,
-1.571572e-11,5.578710e-10,7.559774e-04,7.582489e-11,1.373579e-05,5.138057e-03,8.268210e-06,8.223815e-11,5.139210e-03,1.856586e-10,2.613553e-10,5.566143e-04,3.750084e-10,9.018295e-03,1.786592e+04,8.839692e-03,3.567780e-10,6.528965e-05,2.302195e-10,1.824012e-10,7.214892e-04,3.605255e-10,8.737201e-03,1.828631e+04,8.825007e-03,3.788552e-10,6.835478e-05,2.101846e-10,1.105525e-02,
-1.551552e-11,5.578710e-10,7.559774e-04,7.582489e-11,1.373584e-05,5.008214e-03,8.268180e-06,8.223815e-11,5.139210e-03,1.856586e-10,2.613552e-10,5.566140e-04,3.750081e-10,9.018260e-03,1.786942e+04,8.839727e-03,3.567783e-10,6.528968e-05,2.302196e-10,1.824013e-10,7.214895e-04,3.605258e-10,8.737236e-03,1.828443e+04,8.824973e-03,3.788549e-10,6.835475e-05,2.101845e-10,1.092541e-02,
-1.531532e-11,5.578710e-10,7.559774e-04,7.582490e-11,1.373589e-05,4.880023e-03,8.268149e-06,8.223814e-11,5.139210e-03,1.856585e-10,2.613552e-10,5.566137e-04,3.750078e-10,9.018225e-03,1.787290e+04,8.839762e-03,3.567786e-10,6.528972e-05,2.302196e-10,1.824013e-10,7.214899e-04,3.605261e-10,8.737270e-03,1.828254e+04,8.824938e-03,3.788546e-10,6.835472e-05,2.101844e-10,1.079721e-02,
-1.511512e-11,5.578710e-10,7.559775e-04,7.582490e-11,1.373594e-05,4.753485e-03,8.268119e-06,8.223814e-11,5.139210e-03,1.856585e-10,2.613551e-10,5.566134e-04,3.750075e-10,9.018189e-03,1.787638e+04,8.839797e-03,3.567789e-10,6.528976e-05,2.302197e-10,1.824014e-10,7.214903e-04,3.605263e-10,8.737304e-03,1.828063e+04,8.824903e-03,3.788543e-10,6.835469e-05,2.101844e-10,1.067068e-02,
-1.491491e-11,5.578711e-10,7.559775e-04,7.582491e-11,1.373599e-05,4.628601e-03,8.268088e-06,8.223813e-11,5.139210e-03,1.856585e-10,2.613550e-10,5.566131e-04,3.750073e-10,9.018154e-03,1.787985e+04,8.839832e-03,3.567792e-10,6.528979e-05,2.302198e-10,1.824014e-10,7.214906e-04,3.605266e-10,8.737339e-03,1.827871e+04,8.824868e-03,3.788540e-10,6.835466e-05,2.101843e-10,1.054579e-02,
-1.471471e-11,5.578711e-10,7.559775e-04,7.582491e-11,1.373605e-05,4.505372e-03,8.268058e-06,8.223812e-11,5.139210e-03,1.856585e-10,2.613549e-10,5.566128e-04,3.750070e-10,9.018119e-03,1.788331e+04,8.839867e-03,3.567794e-10,6.528983e-05,2.302198e-10,1.824015e-10,7.214910e-04,3.605269e-10,8.737373e-03,1.827679e+04,8.824833e-03,3.788537e-10,6.835463e-05,2.101842e-10,1.042256e-02,
-1.451451e-11,5.578711e-10,7.559775e-04,7.582492e-11,1.373610e-05,4.383797e-03,8.268027e-06,8.223812e-11,5.139210e-03,1.856585e-10,2.613549e-10,5.566125e-04,3.750067e-10,9.018084e-03,1.788676e+04,8.839901e-03,3.567797e-10,6.528986e-05,2.302199e-10,1.824015e-10,7.214913e-04,3.605272e-10,8.737408e-03,1.827485e+04,8.824798e-03,3.788534e-10,6.835460e-05,2.101842e-10,1.030099e-02,
-1.431431e-11,5.578711e-10,7.559776e-04,7.582492e-11,1.373615e-05,4.263878e-03,8.267997e-06,8.223811e-11,5.139211e-03,1.856585e-10,2.613548e-10,5.566122e-04,3.750064e-10,9.018049e-03,1.789019e+04,8.839936e-03,3.567800e-10,6.528990e-05,2.302200e-10,1.824016e-10,7.214917e-04,3.605275e-10,8.737442e-03,1.827290e+04,8.824764e-03,3.788531e-10,6.835456e-05,2.101841e-10,1.018107e-02,
-1.411411e-11,5.578711e-10,7.559776e-04,7.582493e-11,1.373620e-05,4.145614e-03,8.267966e-06,8.223811e-11,5.139211e-03,1.856585e-10,2.613547e-10,5.566120e-04,3.750061e-10,9.018013e-03,1.789362e+04,8.839971e-03,3.567803e-10,6.528994e-05,2.302200e-10,1.824017e-10,7.214921e-04,3.605277e-10,8.737477e-03,1.827094e+04,8.824729e-03,3.788528e-10,6.835453e-05,2.101841e-10,1.006281e-02,
-1.391391e-11,5.578711e-10,7.559776e-04,7.582493e-11,1.373625e-05,4.029006e-03,8.267935e-06,8.223810e-11,5.139211e-03,1.856585e-10,2.613546e-10,5.566117e-04,3.750058e-10,9.017978e-03,1.789704e+04,8.840006e-03,3.567805e-10,6.528997e-05,2.302201e-10,1.824017e-10,7.214924e-04,3.605280e-10,8.737511e-03,1.826896e+04,8.824694e-03,3.788526e-10,6.835450e-05,2.101840e-10,9.946199e-03,
-1.371371e-11,5.578712e-10,7.559776e-04,7.582494e-11,1.373630e-05,3.914055e-03,8.267905e-06,8.223810e-11,5.139211e-03,1.856585e-10,2.613545e-10,5.566114e-04,3.750055e-10,9.017943e-03,1.790044e+04,8.840041e-03,3.567808e-10,6.529001e-05,2.302202e-10,1.824018e-10,7.214928e-04,3.605283e-10,8.737545e-03,1.826698e+04,8.824659e-03,3.788523e-10,6.835447e-05,2.101839e-10,9.831248e-03,
-1.351351e-11,5.578712e-10,7.559777e-04,7.582494e-11,1.373635e-05,3.800760e-03,8.267874e-06,8.223809e-11,5.139211e-03,1.856585e-10,2.613545e-10,5.566111e-04,3.750052e-10,9.017908e-03,1.790384e+04,8.840076e-03,3.567811e-10,6.529005e-05,2.302202e-10,1.824018e-10,7.214932e-04,3.605286e-10,8.737580e-03,1.826499e+04,8.824624e-03,3.788520e-10,6.835444e-05,2.101839e-10,9.717954e-03,
-1.331331e-11,5.578712e-10,7.559777e-04,7.582495e-11,1.373640e-05,3.689123e-03,8.267844e-06,8.223808e-11,5.139211e-03,1.856585e-10,2.613544e-10,5.566108e-04,3.750049e-10,9.017873e-03,1.790722e+04,8.840111e-03,3.567814e-10,6.529008e-05,2.302203e-10,1.824019e-10,7.214935e-04,3.605288e-10,8.737614e-03,1.826298e+04,8.824589e-03,3.788517e-10,6.835441e-05,2.101838e-10,9.606317e-03,
-1.311311e-11,5.578712e-10,7.559777e-04,7.582496e-11,1.373645e-05,3.579143e-03,8.267813e-06,8.223808e-11,5.139211e-03,1.856585e-10,2.613543e-10,5.566105e-04,3.750047e-10,9.017837e-03,1.791060e+04,8.840146e-03,3.567816e-10,6.529012e-05,2.302204e-10,1.824019e-10,7.214939e-04,3.605291e-10,8.737649e-03,1.826097e+04,8.824554e-03,3.788514e-10,6.835438e-05,2.101837e-10,9.496337e-03,
-1.291291e-11,5.578712e-10,7.559777e-04,7.582496e-11,1.373650e-05,3.470821e-03,8.267783e-06,8.223807e-11,5.139211e-03,1.856585e-10,2.613542e-10,5.566102e-04,3.750044e-10,9.017802e-03,1.791396e+04,8.840181e-03,3.567819e-10,6.529015e-05,2.302205e-10,1.824020e-10,7.214942e-04,3.605294e-10,8.737683e-03,1.825894e+04,8.824520e-03,3.788511e-10,6.835434e-05,2.101837e-10,9.388016e-03,
-1.271271e-11,5.578712e-10,7.559778e-04,7.582497e-11,1.373656e-05,3.364158e-03,8.267752e-06,8.223807e-11,5.139211e-03,1.856585e-10,2.613542e-10,5.566099e-04,3.750041e-10,9.017767e-03,1.791732e+04,8.840215e-03,3.567822e-10,6.529019e-05,2.302205e-10,1.824020e-10,7.214946e-04,3.605297e-10,8.737717e-03,1.825690e+04,8.824485e-03,3.788508e-10,6.835431e-05,2.101836e-10,9.281353e-03,
-1.251251e-11,5.578712e-10,7.559778e-04,7.582497e-11,1.373661e-05,3.259154e-03,8.267722e-06,8.223806e-11,5.139212e-03,1.856585e-10,2.613541e-10,5.566096e-04,3.750038e-10,9.017732e-03,1.792066e+04,8.840250e-03,3.567825e-10,6.529023e-05,2.302206e-10,1.824021e-10,7.214950e-04,3.605300e-10,8.737752e-03,1.825486e+04,8.824450e-03,3.788505e-10,6.835428e-05,2.101836e-10,9.176349e-03,
-1.231231e-11,5.578713e-10,7.559778e-04,7.582498e-11,1.373666e-05,3.155809e-03,8.267691e-06,8.223805e-11,5.139212e-03,1.856585e-10,2.613540e-10,5.566094e-04,3.750035e-10,9.017697e-03,1.792400e+04,8.840285e-03,3.567827e-10,6.529026e-05,2.302207e-10,1.824021e-10,7.214953e-04,3.605302e-10,8.737786e-03,1.825280e+04,8.824415e-03,3.788502e-10,6.835425e-05,2.101835e-10,9.073004e-03,
-1.211211e-11,5.578713e-10,7.559778e-04,7.582498e-11,1.373671e-05,3.054123e-03,8.267661e-06,8.223805e-11,5.139212e-03,1.856585e-10,2.613539e-10,5.566091e-04,3.750032e-10,9.017661e-03,1.792732e+04,8.840320e-03,3.567830e-10,6.529030e-05,2.302207e-10,1.824022e-10,7.214957e-04,3.605305e-10,8.737821e-03,1.825073e+04,8.824380e-03,3.788499e-10,6.835422e-05,2.101834e-10,8.971318e-03,
-1.191191e-11,5.578713e-10,7.559779e-04,7.582499e-11,1.373676e-05,2.954097e-03,8.267630e-06,8.223804e-11,5.139212e-03,1.856585e-10,2.613538e-10,5.566088e-04,3.750029e-10,9.017626e-03,1.793063e+04,8.840355e-03,3.567833e-10,6.529033e-05,2.302208e-10,1.824023e-10,7.214960e-04,3.605308e-10,8.737855e-03,1.824865e+04,8.824345e-03,3.788496e-10,6.835419e-05,2.101834e-10,8.871293e-03,
-1.171171e-11,5.578713e-10,7.559779e-04,7.582499e-11,1.373681e-05,2.855732e-03,8.267600e-06,8.223804e-11,5.139212e-03,1.856585e-10,2.613538e-10,5.566085e-04,3.750026e-10,9.017591e-03,1.793394e+04,8.840390e-03,3.567836e-10,6.529037e-05,2.302209e-10,1.824023e-10,7.214964e-04,3.605311e-10,8.737890e-03,1.824655e+04,8.824311e-03,3.788493e-10,6.835416e-05,2.101833e-10,8.772927e-03,
-1.151151e-11,5.578713e-10,7.559779e-04,7.582500e-11,1.373686e-05,2.759027e-03,8.267569e-06,8.223803e-11,5.139212e-03,1.856584e-10,2.613537e-10,5.566082e-04,3.750023e-10,9.017556e-03,1.793723e+04,8.840425e-03,3.567838e-10,6.529041e-05,2.302209e-10,1.824024e-10,7.214968e-04,3.605313e-10,8.737924e-03,1.824445e+04,8.824276e-03,3.788490e-10,6.835413e-05,2.101832e-10,8.676223e-03,
-1.131131e-11,5.578713e-10,7.559779e-04,7.582500e-11,1.373691e-05,2.663983e-03,8.267539e-06,8.223803e-11,5.139212e-03,1.856584e-10,2.613536e-10,5.566079e-04,3.750021e-10,9.017521e-03,1.794051e+04,8.840460e-03,3.567841e-10,6.529044e-05,2.302210e-10,1.824024e-10,7.214971e-04,3.605316e-10,8.737958e-03,1.824234e+04,8.824241e-03,3.788487e-10,6.835409e-05,2.101832e-10,8.581179e-03,
-1.111111e-11,5.578714e-10,7.559780e-04,7.582501e-11,1.373696e-05,2.570601e-03,8.267508e-06,8.223802e-11,5.139212e-03,1.856584e-10,2.613535e-10,5.566076e-04,3.750018e-10,9.017485e-03,1.794378e+04,8.840495e-03,3.567844e-10,6.529048e-05,2.302211e-10,1.824025e-10,7.214975e-04,3.605319e-10,8.737993e-03,1.824021e+04,8.824206e-03,3.788485e-10,6.835406e-05,2.101831e-10,8.487797e-03,
-1.091091e-11,5.578714e-10,7.559780e-04,7.582501e-11,1.373701e-05,2.478880e-03,8.267478e-06,8.223801e-11,5.139213e-03,1.856584e-10,2.613535e-10,5.566073e-04,3.750015e-10,9.017450e-03,1.794705e+04,8.840530e-03,3.567847e-10,6.529051e-05,2.302211e-10,1.824025e-10,7.214978e-04,3.605322e-10,8.738027e-03,1.823808e+04,8.824171e-03,3.788482e-10,6.835403e-05,2.101830e-10,8.396076e-03,
-1.071071e-11,5.578714e-10,7.559780e-04,7.582502e-11,1.373707e-05,2.388821e-03,8.267447e-06,8.223801e-11,5.139213e-03,1.856584e-10,2.613534e-10,5.566071e-04,3.750012e-10,9.017415e-03,1.795030e+04,8.840564e-03,3.567849e-10,6.529055e-05,2.302212e-10,1.824026e-10,7.214982e-04,3.605325e-10,8.738062e-03,1.823593e+04,8.824136e-03,3.788479e-10,6.835400e-05,2.101830e-10,8.306017e-03,
-1.051051e-11,5.578714e-10,7.559780e-04,7.582503e-11,1.373712e-05,2.300424e-03,8.267416e-06,8.223800e-11,5.139213e-03,1.856584e-10,2.613533e-10,5.566068e-04,3.750009e-10,9.017380e-03,1.795354e+04,8.840599e-03,3.567852e-10,6.529059e-05,2.302213e-10,1.824026e-10,7.214986e-04,3.605327e-10,8.738096e-03,1.823378e+04,8.824102e-03,3.788476e-10,6.835397e-05,2.101829e-10,8.217621e-03,
-1.031031e-11,5.578714e-10,7.559781e-04,7.582503e-11,1.373717e-05,2.213690e-03,8.267386e-06,8.223800e-11,5.139213e-03,1.856584e-10,2.613532e-10,5.566065e-04,3.750006e-10,9.017345e-03,1.795677e+04,8.840634e-03,3.567855e-10,6.529062e-05,2.302214e-10,1.824027e-10,7.214989e-04,3.605330e-10,8.738131e-03,1.823161e+04,8.824067e-03,3.788473e-10,6.835394e-05,2.101829e-10,8.130887e-03,
-1.011011e-11,5.578714e-10,7.559781e-04,7.582504e-11,1.373722e-05,2.128619e-03,8.267355e-06,8.223799e-11,5.139213e-03,1.856584e-10,2.613531e-10,5.566062e-04,3.750003e-10,9.017309e-03,1.795999e+04,8.840669e-03,3.567858e-10,6.529066e-05,2.302214e-10,1.824027e-10,7.214993e-04,3.605333e-10,8.738165e-03,1.822943e+04,8.824032e-03,3.788470e-10,6.835391e-05,2.101828e-10,8.045815e-03,
-9.909910e-12,5.578715e-10,7.559781e-04,7.582504e-11,1.373727e-05,2.045211e-03,8.267325e-06,8.223798e-11,5.139213e-03,1.856584e-10,2.613531e-10,5.566059e-04,3.750000e-10,9.017274e-03,1.796321e+04,8.840704e-03,3.567860e-10,6.529070e-05,2.302215e-10,1.824028e-10,7.214996e-04,3.605336e-10,8.738199e-03,1.822725e+04,8.823997e-03,3.788467e-10,6.835387e-05,2.101827e-10,7.962408e-03,
-9.709710e-12,5.578715e-10,7.559781e-04,7.582505e-11,1.373732e-05,1.963466e-03,8.267294e-06,8.223798e-11,5.139213e-03,1.856584e-10,2.613530e-10,5.566056e-04,3.749997e-10,9.017239e-03,1.796641e+04,8.840739e-03,3.567863e-10,6.529073e-05,2.302216e-10,1.824029e-10,7.215000e-04,3.605339e-10,8.738234e-03,1.822505e+04,8.823962e-03,3.788464e-10,6.835384e-05,2.101827e-10,7.880663e-03,
-9.509510e-12,5.578715e-10,7.559782e-04,7.582505e-11,1.373737e-05,1.883385e-03,8.267264e-06,8.223797e-11,5.139213e-03,1.856584e-10,2.613529e-10,5.566053e-04,3.749994e-10,9.017204e-03,1.796960e+04,8.840774e-03,3.567866e-10,6.529077e-05,2.302216e-10,1.824029e-10,7.215004e-04,3.605341e-10,8.738268e-03,1.822284e+04,8.823927e-03,3.788461e-10,6.835381e-05,2.101826e-10,7.800582e-03,
-9.309309e-12,5.578715e-10,7.559782e-04,7.582506e-11,1.373742e-05,1.804969e-03,8.267233e-06,8.223797e-11,5.139213e-03,1.856584e-10,2.613528e-10,5.566050e-04,3.749992e-10,9.017169e-03,1.797278e+04,8.840809e-03,3.567869e-10,6.529080e-05,2.302217e-10,1.824030e-10,7.215007e-04,3.605344e-10,8.738303e-03,1.822062e+04,8.823893e-03,3.788458e-10,6.835378e-05,2.101825e-10,7.722166e-03,
-9.109109e-12,5.578715e-10,7.559782e-04,7.582506e-11,1.373747e-05,1.728216e-03,8.267203e-06,8.223796e-11,5.139214e-03,1.856584e-10,2.613528e-10,5.566047e-04,3.749989e-10,9.017133e-03,1.797595e+04,8.840844e-03,3.567871e-10,6.529084e-05,2.302218e-10,1.824030e-10,7.215011e-04,3.605347e-10,8.738337e-03,1.821839e+04,8.823858e-03,3.788455e-10,6.835375e-05,2.101825e-10,7.645413e-03,
-8.908909e-12,5.578715e-10,7.559782e-04,7.582507e-11,1.373752e-05,1.653128e-03,8.267172e-06,8.223795e-11,5.139214e-03,1.856584e-10,2.613527e-10,5.566045e-04,3.749986e-10,9.017098e-03,1.797911e+04,8.840879e-03,3.567874e-10,6.529088e-05,2.302218e-10,1.824031e-10,7.215015e-04,3.605350e-10,8.738371e-03,1.821615e+04,8.823823e-03,3.788452e-10,6.835372e-05,2.101824e-10,7.570326e-03,
-8.708709e-12,5.578715e-10,7.559783e-04,7.582507e-11,1.373758e-05,1.579705e-03,8.267142e-06,8.223795e-11,5.139214e-03,1.856584e-10,2.613526e-10,5.566042e-04,3.749983e-10,9.017063e-03,1.798226e+04,8.840914e-03,3.567877e-10,6.529091e-05,2.302219e-10,1.824031e-10,7.215018e-04,3.605352e-10,8.738406e-03,1.821390e+04,8.823788e-03,3.788449e-10,6.835369e-05,2.101824e-10,7.496903e-03,
-8.508509e-12,5.578716e-10,7.559783e-04,7.582508e-11,1.373763e-05,1.507947e-03,8.267111e-06,8.223794e-11,5.139214e-03,1.856584e-10,2.613525e-10,5.566039e-04,3.749980e-10,9.017028e-03,1.798540e+04,8.840948e-03,3.567880e-10,6.529095e-05,2.302220e-10,1.824032e-10,7.215022e-04,3.605355e-10,8.738440e-03,1.821163e+04,8.823753e-03,3.788446e-10,6.835365e-05,2.101823e-10,7.425145e-03,
-8.308308e-12,5.578716e-10,7.559783e-04,7.582509e-11,1.373768e-05,1.437854e-03,8.267081e-06,8.223794e-11,5.139214e-03,1.856584e-10,2.613524e-10,5.566036e-04,3.749977e-10,9.016993e-03,1.798853e+04,8.840983e-03,3.567882e-10,6.529098e-05,2.302220e-10,1.824032e-10,7.215025e-04,3.605358e-10,8.738475e-03,1.820936e+04,8.823718e-03,3.788444e-10,6.835362e-05,2.101822e-10,7.355053e-03,
-8.108108e-12,5.578716e-10,7.559783e-04,7.582509e-11,1.373773e-05,1.369427e-03,8.267050e-06,8.223793e-11,5.139214e-03,1.856584e-10,2.613524e-10,5.566033e-04,3.749974e-10,9.016957e-03,1.799165e+04,8.841018e-03,3.567885e-10,6.529102e-05,2.302221e-10,1.824033e-10,7.215029e-04,3.605361e-10,8.738509e-03,1.820708e+04,8.823684e-03,3.788441e-10,6.835359e-05,2.101822e-10,7.286626e-03,
-7.907908e-12,5.578716e-10,7.559784e-04,7.582510e-11,1.373778e-05,1.302666e-03,8.267020e-06,8.223793e-11,5.139214e-03,1.856584e-10,2.613523e-10,5.566030e-04,3.749971e-10,9.016922e-03,1.799476e+04,8.841053e-03,3.567888e-10,6.529106e-05,2.302222e-10,1.824033e-10,7.215033e-04,3.605364e-10,8.738544e-03,1.820478e+04,8.823649e-03,3.788438e-10,6.835356e-05,2.101821e-10,7.219865e-03,
-7.707708e-12,5.578716e-10,7.559784e-04,7.582510e-11,1.373783e-05,1.237571e-03,8.266989e-06,8.223792e-11,5.139214e-03,1.856583e-10,2.613522e-10,5.566027e-04,3.749968e-10,9.016887e-03,1.799786e+04,8.841088e-03,3.567891e-10,6.529109e-05,2.302223e-10,1.824034e-10,7.215036e-04,3.605366e-10,8.738578e-03,1.820248e+04,8.823614e-03,3.788435e-10,6.835353e-05,2.101820e-10,7.154770e-03,
-7.507508e-12,5.578716e-10,7.559784e-04,7.582511e-11,1.373788e-05,1.174142e-03,8.266958e-06,8.223791e-11,5.139215e-03,1.856583e-10,2.613521e-10,5.566024e-04,3.749966e-10,9.016852e-03,1.800095e+04,8.841123e-03,3.567894e-10,6.529113e-05,2.302223e-10,1.824035e-10,7.215040e-04,3.605369e-10,8.738612e-03,1.820017e+04,8.823579e-03,3.788432e-10,6.835350e-05,2.101820e-10,7.091341e-03,
-7.307307e-12,5.578717e-10,7.559784e-04,7.582511e-11,1.373793e-05,1.112380e-03,8.266928e-06,8.223791e-11,5.139215e-03,1.856583e-10,2.613521e-10,5.566022e-04,3.749963e-10,9.016817e-03,1.800403e+04,8.841158e-03,3.567896e-10,6.529116e-05,2.302224e-10,1.824035e-10,7.215043e-04,3.605372e-10,8.738647e-03,1.819784e+04,8.823544e-03,3.788429e-10,6.835347e-05,2.101819e-10,7.029579e-03,
-7.107107e-12,5.578717e-10,7.559785e-04,7.582512e-11,1.373798e-05,1.052284e-03,8.266897e-06,8.223790e-11,5.139215e-03,1.856583e-10,2.613520e-10,5.566019e-04,3.749960e-10,9.016782e-03,1.800710e+04,8.841193e-03,3.567899e-10,6.529120e-05,2.302225e-10,1.824036e-10,7.215047e-04,3.605375e-10,8.738681e-03,1.819550e+04,8.823509e-03,3.788426e-10,6.835343e-05,2.101819e-10,6.969483e-03,
-6.906907e-12,5.578717e-10,7.559785e-04,7.582512e-11,1.373803e-05,9.938557e-04,8.266867e-06,8.223790e-11,5.139215e-03,1.856583e-10,2.613519e-10,5.566016e-04,3.749957e-10,9.016746e-03,1.801016e+04,8.841228e-03,3.567902e-10,6.529124e-05,2.302225e-10,1.824036e-10,7.215051e-04,3.605377e-10,8.738716e-03,1.819316e+04,8.823475e-03,3.788423e-10,6.835340e-05,2.101818e-10,6.911055e-03,
-6.706707e-12,5.578717e-10,7.559785e-04,7.582513e-11,1.373809e-05,9.370941e-04,8.266836e-06,8.223789e-11,5.139215e-03,1.856583e-10,2.613518e-10,5.566013e-04,3.749954e-10,9.016711e-03,1.801321e+04,8.841263e-03,3.567905e-10,6.529127e-05,2.302226e-10,1.824037e-10,7.215054e-04,3.605380e-10,8.738750e-03,1.819080e+04,8.823440e-03,3.788420e-10,6.835337e-05,2.101817e-10,6.854293e-03,
-6.506507e-12,5.578717e-10,7.559785e-04,7.582513e-11,1.373814e-05,8.819999e-04,8.266806e-06,8.223788e-11,5.139215e-03,1.856583e-10,2.613517e-10,5.566010e-04,3.749951e-10,9.016676e-03,1.801625e+04,8.841297e-03,3.567907e-10,6.529131e-05,2.302227e-10,1.824037e-10,7.215058e-04,3.605383e-10,8.738785e-03,1.818844e+04,8.823405e-03,3.788417e-10,6.835334e-05,2.101817e-10,6.799199e-03,
-6.306306e-12,5.578717e-10,7.559786e-04,7.582514e-11,1.373819e-05,8.285733e-04,8.266775e-06,8.223788e-11,5.139215e-03,1.856583e-10,2.613517e-10,5.566007e-04,3.749948e-10,9.016641e-03,1.801928e+04,8.841332e-03,3.567910e-10,6.529134e-05,2.302227e-10,1.824038e-10,7.215061e-04,3.605386e-10,8.738819e-03,1.818606e+04,8.823370e-03,3.788414e-10,6.835331e-05,2.101816e-10,6.745773e-03,
