Frequency,Response,
9.954008e+03,-35256979149.2349700927734375+17895544364.2459144592285156j,
1.011591e+04,-34738668588.6014022827148438+18263842683.2693862915039062j,
1.028045e+04,-34213997908.6257934570312500+18614547612.3599929809570312j,
1.044766e+04,-33683695451.1028747558593750+18947664660.8402938842773438j,
1.061759e+04,-33148477695.7842559814453125+19263232353.8277130126953125j,
1.079029e+04,-32609047701.4088897705078125+19561320925.5226936340332031j,
1.096579e+04,-32066093665.7899742126464844+19842030945.2248382568359375j,
1.114415e+04,-31520287606.6983108520507812+20105491886.9424285888671875j,
1.132541e+04,-30972284163.9711303710937500+20351860652.2136535644531250j,
1.150962e+04,-30422719522.6744766235351562+20581320056.4643707275390625j,
1.169683e+04,-29872210456.4586486816406250+20794077288.1649589538574219j,
1.188708e+04,-29321353489.2625236511230469+20990362350.1931838989257812j,
1.208042e+04,-28770724173.1186485290527344+21170426491.7571372985839844j,
1.227691e+04,-28220876479.1037330627441406+21334540639.4724693298339844j,
1.247660e+04,-27672342297.9694900512695312+21482993834.9914627075195312j,
1.267953e+04,-27125631046.5623855590820312+21616091686.6549072265625000j,
1.288576e+04,-26581229375.6842193603515625+21734154841.4941253662109375j,
1.309535e+04,-26039600974.7825164794921875+21837517483.9135360717773438j,
1.330835e+04,-25501186468.4949531555175781+21926525866.2808837890625000j,
1.352481e+04,-24966403399.9614105224609375+22001536876.6245307922363281j,
1.374479e+04,-24435646295.5414657592773438+22062916647.5501022338867188j,
1.396835e+04,-23909286805.5564498901367188+22111039210.3681411743164062j,
1.419555e+04,-23387673915.5562858581542969+22146285197.6208953857421875j,
1.442644e+04,-22871134222.6130752563476562+22169040596.7536888122558594j,
1.466109e+04,-22359972271.1756286621093750+22179695557.3491554260253906j,
1.489955e+04,-21854470943.0509605407714844+22178643253.4766120910644531j,
1.514189e+04,-21354891896.2073516845703125+22166278802.7262229919433594j,
1.538818e+04,-20861476047.1917190551757812+22142998242.6705474853515625j,
1.563847e+04,-20374444092.1129226684570312+22109197565.5269927978515625j,
1.589283e+04,-19893997061.3183898925781250+22065271810.9122467041015625j,
1.615133e+04,-19420316903.0700454711914062+22011614216.7949104309082031j,
1.641403e+04,-18953567091.7531127929687500+21948615427.9635238647460938j,
1.668101e+04,-18493893256.3347167968750000+21876662761.5112686157226562j,
1.695232e+04,-18041423825.0597457885742188+21796139528.1501617431640625j,
1.722805e+04,-17596270682.5686683654785156+21707424408.3030090332031250j,
1.750827e+04,-17158529835.8919792175292969+21610890881.4890289306640625j,
1.779304e+04,-16728282085.9800682067871094+21506906707.5666122436523438j,
1.808245e+04,-16305593701.7161369323730469+21395833458.0284309387207031j,
1.837656e+04,-15890517093.5297641754150391+21278026095.6603889465332031j,
1.867546e+04,-15483091484.0625209808349609+21153832600.5358963012695312j,
1.897922e+04,-15083343573.4444808959960938+21023593640.5110931396484375j,
1.928792e+04,-14691288197.0704574584960938+20887642284.0896072387695312j,
1.960163e+04,-14306928973.9327468872070312+20746303753.6044769287109375j,
1.992046e+04,-13930258943.7516784667968750+20599895216.7010269165039062j,
2.024447e+04,-13561261191.4003829956054688+20448725613.9456825256347656j,
2.057374e+04,-13199909457.2820243835449219+20293095520.4730072021484375j,
2.090838e+04,-12846168732.4713077545166016+20133297039.6593093872070312j,
2.124845e+04,-12499995837.6441516876220703+19969613726.7317962646484375j,
2.159406e+04,-12161339984.9615936279296875+19802320540.3029289245605469j,
2.194529e+04,-11830143322.2319526672363281+19631683819.8568153381347656j,
2.230223e+04,-11506341458.7699909210205078+19457961287.3290176391601562j,
2.266498e+04,-11189863972.5536251068115234+19281402070.9045600891113281j,
2.303363e+04,-10880634898.4256362915039062+19102246749.1384582519531250j,
2.340827e+04,-10578573197.0514259338378906+18920727413.8627853393554688j,
2.378901e+04,-10283593204.6279945373535156+18737067750.0639419555664062j,
2.417594e+04,-9995605063.3113784790039062+18551483131.1985931396484375j,
2.456916e+04,-9714515132.4267578125000000+18364180728.4657058715820312j,
2.496878e+04,-9440226380.6640739440917969+18175359632.5162506103515625j,
2.537490e+04,-9172638759.4142570495605469+17985210986.3350372314453125j,
2.578763e+04,-8911649557.5792484283447266+17793918127.9179687500000000j,
2.620707e+04,-8657153738.1882057189941406+17601656741.5286865234375000j,
2.663333e+04,-8409044257.1099224090576172+17408595016.4992752075195312j,
2.706652e+04,-8167212364.4059953689575195+17214893812.3216094970703125j,
2.750676e+04,-7931547888.6387767791748047+17020706829.1963119506835938j,
2.795416e+04,-7701939504.7263698577880859+16826180782.9474716186523438j,
2.840884e+04,-7478274985.7163419723510742+16631455583.5818099975585938j,
2.887091e+04,-7260441439.1009454727172852+16436664516.5469627380371094j,
2.934050e+04,-7048325528.1320066452026367+16241934426.0228309631347656j,
2.981772e+04,-6841813678.6942195892333984+16047385899.5302791595458984j,
3.030271e+04,-6640792272.2652759552001953+15853133453.2253589630126953j,
3.079559e+04,-6445147825.5361652374267578+15659285717.2904109954833984j,
3.129648e+04,-6254767157.2065143585205078+15465945620.9023551940917969j,
3.180552e+04,-6069537542.5144090652465820+15273210576.2937698364257812j,
3.232284e+04,-5889346856.0257873535156250+15081172661.4791297912597656j,
3.284857e+04,-5714083703.2551784515380859+14889918801.2184867858886719j,
3.338286e+04,-5543637541.5749893188476562+14699530945.9301033020019531j,
3.392583e+04,-5377898790.9939270019531250+14510086248.1767539978027344j,
3.447764e+04,-5216758935.2980804443359375+14321657236.4617004394531250j,
3.503842e+04,-5060110613.9902801513671875+14134311986.1378021240234375j,
3.560833e+04,-4907847705.5902595520019531+13948114287.1461620330810547j,
3.618750e+04,-4759865402.7120800018310547+13763123808.4445610046386719j,
3.677609e+04,-4616060279.3762454986572266+13579396258.9613533020019531j,
3.737426e+04,-4476330351.0196762084960938+13396983544.9316177368164062j,
3.798215e+04,-4340575127.5932207107543945+13215933923.5195674896240234j,
3.859994e+04,-4208695660.1750006675720215+13036292152.6377239227294922j,
3.922777e+04,-4080594581.5033512115478516+12858099636.8792934417724609j,
3.986581e+04,-3956176140.7753696441650391+12681394569.5400047302246094j,
4.051423e+04,-3835346233.1061220169067383+12506212070.6724510192871094j,
4.117320e+04,-3718012423.9635324478149414+12332584321.1760177612304688j,
4.184289e+04,-3604083968.9478111267089844+12160540692.8931884765625000j,
4.252346e+04,-3493471829.2023315429687500+11990107874.7404270172119141j,
4.321511e+04,-3386088682.7681827545166016+11821309994.8849811553955078j,
4.391801e+04,-3281848932.1785178184509277+11654168738.9924125671386719j,
4.463234e+04,-3180668708.5605564117431641+11488703464.5844898223876953j,
4.535829e+04,-3082465872.5005741119384766+11324931311.5590171813964844j,
4.609604e+04,-2987160011.9267997741699219+11162867308.9165687561035156j,
4.684580e+04,-2894672437.2500772476196289+11002524477.7510757446289062j,
4.760775e+04,-2804926173.9604883193969727+10843913930.5820465087890625j,
4.838210e+04,-2717845952.9335646629333496+10687044967.0712509155273438j,
4.916904e+04,-2633358198.5857925415039062+10531925166.2304840087890625j,
4.996877e+04,-2551391015.1239957809448242+10378560475.1633911132812500j,
5.078152e+04,-2471874171.0270857810974121+10226955294.4402065277099609j,
5.160749e+04,-2394739081.9376959800720215+10077112560.1832942962646484j,
5.244689e+04,-2319918792.1308145523071289+9929033822.9346961975097656j,
5.329994e+04,-2247347954.6868305206298828+9782719323.4056797027587891j,
5.416687e+04,-2176962810.5170440673828125+9638168065.1831455230712891j,
5.504790e+04,-2108701166.3712925910949707+9495377884.4802742004394531j,
5.594326e+04,-2042502371.9495909214019775+9354345517.0159072875976562j,
5.685318e+04,-1978307296.2160956859588623+9215066662.1153488159179688j,
5.777790e+04,-1916058303.0502319335937500+9077536044.1035461425781250j,
5.871766e+04,-1855699226.2931842803955078+8941747471.0948543548583984j,
5.967271e+04,-1797175344.3192181587219238+8807693891.2448081970214844j,
6.064329e+04,-1740433354.1910963058471680+8675367446.5597381591796875j,
6.162966e+04,-1685421345.4964432716369629+8544759524.3378925323486328j,
6.263207e+04,-1632088773.9125256538391113+8415860806.3335142135620117j,
6.365079e+04,-1580386434.6084930896759033+8288661315.7064323425292969j,
6.468608e+04,-1530266435.4970731735229492+8163150461.8559703826904297j,
6.573820e+04,-1481682170.4387052059173584+8039317083.1966753005981445j,
6.680744e+04,-1434588292.4201331138610840+7917149487.9638710021972656j,
6.789407e+04,-1388940686.7721152305603027+7796635493.1151237487792969j,
6.899837e+04,-1344696444.4690527915954590+7677762461.4001779556274414j,
7.012064e+04,-1301813835.5408823490142822+7560517336.6728992462158203j,
7.126115e+04,-1260252282.6533932685852051+7444886677.5056819915771484j,
7.242022e+04,-1219972334.8680896759033203+7330856689.1810092926025391j,
7.359814e+04,-1180935641.6361746788024902+7218413254.1152725219726562j,
7.479523e+04,-1143104927.0312018394470215+7107541960.7855987548828125j,
7.601178e+04,-1106443964.2675166130065918+6998228131.2122230529785156j,
7.724811e+04,-1070917550.5064477920532227+6890456847.0620040893554688j,
7.850456e+04,-1036491481.9869514703750610+6784212974.4242458343505859j,
7.978145e+04,-1003132529.4894506931304932+6679481187.3163967132568359j,
8.107910e+04,-970808414.1495404243469238+6576245989.9730587005615234j,
8.239786e+04,-939487783.6367958784103394+6474491737.9681434631347656j,
8.373807e+04,-909140188.7127194404602051+6374202658.2199325561523438j,
8.510007e+04,-879736060.1705760955810547+6275362867.9289131164550781j,
8.648423e+04,-851246686.1757082939147949+6177956392.4913778305053711j,
8.789091e+04,-823644190.0043778419494629+6081967182.4361019134521484j,
8.932046e+04,-796901508.1949061155319214+5987379129.4250974655151367j,
9.077327e+04,-770992369.1095781326293945+5894176081.3607854843139648j,
9.224970e+04,-745891271.9106912612915039+5802341856.6401176452636719j,
9.375015e+04,-721573465.9621393680572510+5711860257.5910434722900391j,
9.527500e+04,-698014930.6443159580230713+5622715083.1320457458496094j,
9.682466e+04,-675192355.5937350988388062+5534890140.6870975494384766j,
9.839952e+04,-653083121.3638954162597656+5448369257.3912925720214844j,
1.000000e+05,-631665280.5018444061279297+5363136290.6205663681030273j,
