Frequency,Sum,Quantum Vacuum,HDa_DC Quantum,HDb_DC Quantum,INTERa_I Quantum,INTERa_Q Quantum,INTERb_I Quantum,INTERb_Q Quantum,REFL_I Quantum,REFL_Q Quantum,Op-amp,ADC,mdlSagnacSpeedmeter/Sensing/HDa_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/HDb_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_Q ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_Q ADC Noise{1},Current,mdlSagnacSpeedmeter/Sensing/HDb_DC Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Current Noise{1},Voltage,mdlSagnacSpeedmeter/Sensing/HDb_DC Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Voltage Noise{1},
2.47396410088681153756e-04,8.04174180861599152797e-16,4.55413186778222094734e-17,0.00000000000000000000e+00,4.55389091806470032144e-17,3.31253340920795838910e-19,0.00000000000000000000e+00,3.31253340920576186600e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.02689961874990179008e-16,1.76331098401786452096e-17,0.00000000000000000000e+00,1.76313467936472003247e-17,1.76313467936471398505e-19,0.00000000000000000000e+00,1.76313467936472457767e-19,0.00000000000000000000e+00,3.82507694124570347718e-17,3.77781275733893991505e-17,4.23877563063172642692e-18,4.23877563063169098981e-18,8.01778057528533433264e-16,7.91870966469838682883e-16,8.88493837805083984234e-17,8.88493837805073014137e-17,
2.50841505927754137607e-04,7.93183154521397622000e-16,4.55413184583572044772e-17,0.00000000000000000000e+00,4.55389089611936092646e-17,3.31253339324315085624e-19,0.00000000000000000000e+00,3.31253339324095433314e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.91678330112648531496e-16,1.76331097551789535463e-17,0.00000000000000000000e+00,1.76313467086560074050e-17,1.76313467086559428864e-19,0.00000000000000000000e+00,1.76313467086560488125e-19,0.00000000000000000000e+00,3.79871903995873375089e-17,3.75178054484541417343e-17,4.20956700780764474158e-18,4.20956700780762779339e-18,7.90766433111255262489e-16,7.80995406097693351697e-16,8.76291258366661874783e-17,8.76291258366650904686e-17,
2.54334576130464836124e-04,7.82343654579836451740e-16,4.55413186159779981833e-17,0.00000000000000000000e+00,4.55389091188060644645e-17,3.31253340470734129484e-19,0.00000000000000000000e+00,3.31253340470515295694e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.80817940110409377671e-16,1.76331098161872095514e-17,0.00000000000000000000e+00,1.76313467696581620641e-17,1.76313467696580983158e-19,0.00000000000000000000e+00,1.76313467696582066494e-19,0.00000000000000000000e+00,3.77254279775045587002e-17,3.72592774677818864014e-17,4.18055969128087883576e-18,4.18055969128084570976e-18,7.79906050548511264744e-16,7.70269218775104742748e-16,8.64256278246413996590e-17,8.64256278246407587095e-17,
2.57876288759380104323e-04,7.71653592731914624083e-16,4.55413182758255330759e-17,0.00000000000000000000e+00,4.55389087786715890835e-17,3.31253337996955453119e-19,0.00000000000000000000e+00,3.31253337996737630442e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.70106699716751215860e-16,1.76331096844866071723e-17,0.00000000000000000000e+00,1.76313466379707268829e-17,1.76313466379706642901e-19,0.00000000000000000000e+00,1.76313466379707702163e-19,0.00000000000000000000e+00,3.74654689044306996582e-17,3.70025305532153378151e-17,4.15175221365804817189e-18,4.15175221365803122371e-18,7.69194817707710233498e-16,7.59690338220710485038e-16,8.52386579038533106025e-17,8.52386579038524601118e-17,
2.61467321180109183148e-04,7.61110937515917521956e-16,4.55413182055759410480e-17,0.00000000000000000000e+00,4.55389087084257133300e-17,3.31253337486002772199e-19,0.00000000000000000000e+00,3.31253337485782301369e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.59542573517950985891e-16,1.76331096572695161911e-17,0.00000000000000000000e+00,1.76313466107563599370e-17,1.76313466107562943591e-19,0.00000000000000000000e+00,1.76313466107563906556e-19,0.00000000000000000000e+00,3.72073013865791282990e-17,3.67475530566966534070e-17,4.12314326800548141230e-18,4.12314326800543210850e-18,7.58630699161192796007e-16,7.49256754157411221540e-16,8.40679905174999106332e-17,8.40679905174988629273e-17,
2.65108360190853607589e-04,7.50713668711367464895e-16,4.55413181879493125070e-17,0.00000000000000000000e+00,4.55389086908000215613e-17,3.31253337357365674168e-19,0.00000000000000000000e+00,3.31253337357148429270e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.49123537323345335402e-16,1.76331096504033140129e-17,0.00000000000000000000e+00,1.76313466038908449306e-17,1.76313466038907826268e-19,0.00000000000000000000e+00,1.76313466038908909603e-19,0.00000000000000000000e+00,3.69509128993256708132e-17,3.64943326083609094440e-17,4.09473146640154611906e-18,4.09473146640154611906e-18,7.48211670724099348194e-16,7.38966467411986789117e-16,8.29134013546578969850e-17,8.29134013546573053393e-17,
2.68800102153760739343e-04,7.40459795396543459266e-16,4.55413180852866030119e-17,0.00000000000000000000e+00,4.55389085881427478109e-17,3.31253336610932235250e-19,0.00000000000000000000e+00,3.31253336610716001465e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.38847596186929785956e-16,1.76331096106502556606e-17,0.00000000000000000000e+00,1.76313465641417586162e-17,1.76313465641416902457e-19,0.00000000000000000000e+00,1.76313465641417889496e-19,0.00000000000000000000e+00,3.66962910723241983153e-17,3.62428569907149447395e-17,4.06651543802097133328e-18,4.06651543802097133328e-18,7.37935737454651043669e-16,7.28817507692958762784e-16,8.17746693449860788989e-17,8.17746693449858816836e-17,
2.72543253128102770655e-04,7.30347359727772687683e-16,4.55413181053621577885e-17,0.00000000000000000000e+00,4.55389086082172363927e-17,3.31253336756994954825e-19,0.00000000000000000000e+00,3.31253336756777709927e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.28712788176343261693e-16,1.76331096184055348939e-17,0.00000000000000000000e+00,1.76313465718962643960e-17,1.76313465718962016107e-19,0.00000000000000000000e+00,1.76313465718963027220e-19,0.00000000000000000000e+00,3.64434238989530367142e-17,3.59931143454956966197e-17,4.03849385234478246200e-18,4.03849385234478246200e-18,7.27800937417822626080e-16,7.18807937307757373899e-16,8.06515770758035707625e-17,8.06515770758031640061e-17,
2.76338529005316978042e-04,7.20374422982772915967e-16,4.55413179665034777778e-17,0.00000000000000000000e+00,4.55389084693659026491e-17,3.31253335746778398856e-19,0.00000000000000000000e+00,3.31253335746561346551e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.18717170445175397972e-16,1.76331095646099235083e-17,0.00000000000000000000e+00,1.76313465181060302069e-17,1.76313465181059797475e-19,0.00000000000000000000e+00,1.76313465181060736366e-19,0.00000000000000000000e+00,3.61922990630238111322e-17,3.57450925086985819912e-17,4.01066534454912734979e-18,4.01066534454914352760e-18,7.17805327774356924259e-16,7.08935837423626232753e-16,7.95439092505322868139e-17,7.95439092505320772727e-17,
2.80186655645919531574e-04,7.10539083249163326464e-16,4.55413180207989188285e-17,0.00000000000000000000e+00,4.55389085236584655901e-17,3.31253336142141242300e-19,0.00000000000000000000e+00,3.31253336141921493694e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.08858836880680249678e-16,1.76331095856346227839e-17,0.00000000000000000000e+00,1.76313465391286279076e-17,1.76313465391285691668e-19,0.00000000000000000000e+00,1.76313465391286702781e-19,0.00000000000000000000e+00,3.59429048381369209925e-17,3.54987798988200669884e-17,3.98302861516803172185e-18,3.98302861516801554403e-18,7.07947002405990502706e-16,6.99199325475063007441e-16,7.84514546418503890863e-17,7.84514546418496125514e-17,
2.84088369018330427328e-04,7.00839452930547724359e-16,4.55413178609326880224e-17,0.00000000000000000000e+00,4.55389083638006965498e-17,3.31253334979321749406e-19,0.00000000000000000000e+00,3.31253334979105419325e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.99135895659780587781e-16,1.76331095237146315431e-17,0.00000000000000000000e+00,1.76313464772148273761e-17,1.76313464772147579463e-19,0.00000000000000000000e+00,1.76313464772148686873e-19,0.00000000000000000000e+00,3.56952289775039186205e-17,3.52541644203979484501e-17,3.95558230706826225444e-18,3.95558230706826225444e-18,6.98224069499360066968e-16,6.89596533024708500902e-16,7.73740036076374100760e-17,7.73740036076370279714e-17,
2.88044415339629763378e-04,6.91273681378838456297e-16,4.55413177813061406072e-17,0.00000000000000000000e+00,4.55389082841783707731e-17,3.31253334399426506118e-19,0.00000000000000000000e+00,3.31253334399208635293e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.89546491827351789102e-16,1.76331094928235903777e-17,0.00000000000000000000e+00,1.76313464463268738616e-17,1.76313464463268066466e-19,0.00000000000000000000e+00,1.76313464463269077579e-19,0.00000000000000000000e+00,3.54492598716500373888e-17,3.50112346074087585273e-17,3.92832513374089659660e-18,3.92832513374089659660e-18,6.88634674095024346994e-16,6.80125628033743947245e-16,7.63113505897575576050e-17,7.63113505897569906112e-17,
2.92055551218274524368e-04,6.81839937807278641353e-16,4.55413177096541449420e-17,0.00000000000000000000e+00,4.55389082125301653380e-17,3.31253333878590819392e-19,0.00000000000000000000e+00,3.31253333878372852271e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.80088790247931186588e-16,1.76331094650760890454e-17,0.00000000000000000000e+00,1.76313464185821489498e-17,1.76313464185820789423e-19,0.00000000000000000000e+00,1.76313464185821800536e-19,0.00000000000000000000e+00,3.52049857031123594867e-17,3.47699787884109192242e-17,3.90125578562853515104e-18,3.90125578562853515104e-18,6.79176981060561438698e-16,6.70784798045379627485e-16,7.52632922272128116259e-17,7.52632922272124295214e-17,
2.96122543798803467604e-04,6.72536416586172910073e-16,4.55413175641592958256e-17,0.00000000000000000000e+00,4.55389080670430137784e-17,3.31253332820328618731e-19,0.00000000000000000000e+00,3.31253332820108918273e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.70760980887880006356e-16,1.76331094087198382430e-17,0.00000000000000000000e+00,1.76313463622315311074e-17,1.76313463622314632183e-19,0.00000000000000000000e+00,1.76313463622315691445e-19,0.00000000000000000000e+00,3.49623947293527309604e-17,3.45303853659617648700e-17,3.87437296147681668184e-18,3.87437296147678509659e-18,6.69849180365595296900e-16,6.61572255394699758044e-16,7.42296279407023026035e-17,7.42296279407015753724e-17,
3.00246170908554938905e-04,6.63361340728806059201e-16,4.55413175152855601911e-17,0.00000000000000000000e+00,4.55389080181718665938e-17,3.31253332464696458184e-19,0.00000000000000000000e+00,3.31253332464477720691e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.61561282290416136347e-16,1.76331093897650206196e-17,0.00000000000000000000e+00,1.76313463432786085990e-17,1.76313463432785431174e-19,0.00000000000000000000e+00,1.76313463432786418213e-19,0.00000000000000000000e+00,3.47214754825566862087e-17,3.42924430139477510641e-17,3.84767539047482652533e-18,3.84767539047481111789e-18,6.60649490551573704278e-16,6.52486240635568236086e-16,7.32101603171215476704e-17,7.32101603171210053286e-17,
3.04427221206430252687e-04,6.54312952573083562176e-16,4.55413173786828559690e-17,0.00000000000000000000e+00,4.55389078815763792163e-17,3.31253331471365637447e-19,0.00000000000000000000e+00,3.31253331471149403663e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.52487932280310181474e-16,1.76331093368639158708e-17,0.00000000000000000000e+00,1.76313462903827947650e-17,1.76313462903827255278e-19,0.00000000000000000000e+00,1.76313462903828314540e-19,0.00000000000000000000e+00,3.44822163026281988495e-17,3.40561402163496675966e-17,3.82116178050400467043e-18,3.82116178050398849262e-18,6.51576149448622349393e-16,6.43525013372188220753e-16,7.22046940808506181709e-17,7.22046940808502607183e-17,
3.08666494333727464520e-04,6.45389522613197406700e-16,4.55413172375289235248e-17,0.00000000000000000000e+00,4.55389077404299224617e-17,3.31253330444172731242e-19,0.00000000000000000000e+00,3.31253330443954715972e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.43539196770643511139e-16,1.76331092821594658483e-17,0.00000000000000000000e+00,1.76313462356838143835e-17,1.76313462356837439908e-19,0.00000000000000000000e+00,1.76313462356838499169e-19,0.00000000000000000000e+00,3.42446058136992009949e-17,3.38214657378642170243e-17,3.79483087094259578727e-18,3.79483087094258037983e-18,6.42627422969849127094e-16,6.34686860944740055019e-16,7.12130370682982340884e-17,7.12130370682978766358e-17,
3.12964801067075026452e-04,6.36589345995178675074e-16,4.55413172337473400493e-17,0.00000000000000000000e+00,4.55389077366485362015e-17,3.31253330416948555920e-19,0.00000000000000000000e+00,3.31253330416729818426e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.34713366265655436360e-16,1.76331092806842096739e-17,0.00000000000000000000e+00,1.76313462342087061205e-17,1.76313462342086381352e-19,0.00000000000000000000e+00,1.76313462342087488762e-19,0.00000000000000000000e+00,3.40086327611376759982e-17,3.35884084629261617529e-17,3.76868141460361029619e-18,3.76868141460359488875e-18,6.33801601618359853886e-16,6.25970094979558716627e-16,7.02349998408217078091e-17,7.02349998408211901191e-17,
3.17322963473497634320e-04,6.27910733688121994386e-16,4.55413169559823340617e-17,0.00000000000000000000e+00,4.55389074588982227483e-17,3.31253328396808570519e-19,0.00000000000000000000e+00,3.31253328396591518214e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.26008747056747753149e-16,1.76331091731222980158e-17,0.00000000000000000000e+00,1.76313461266575488553e-17,1.76313461266574902107e-19,0.00000000000000000000e+00,1.76313461266575961369e-19,0.00000000000000000000e+00,3.37742855551107418888e-17,3.33569569449112206023e-17,3.74271212715467397276e-18,3.74271212715465933569e-18,6.25096991695529598383e-16,6.17373042706038296328e-16,6.92703947104722507123e-17,6.92703947104719179116e-17,
3.21741815067637143728e-04,6.19352030490604652233e-16,4.55413167483539897332e-17,0.00000000000000000000e+00,4.55389072512808608427e-17,3.31253326886825616229e-19,0.00000000000000000000e+00,3.31253326886606156512e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.17423679174507658681e-16,1.76331090927160232256e-17,0.00000000000000000000e+00,1.76313460462593136670e-17,1.76313460462592413483e-19,0.00000000000000000000e+00,1.76313460462593496819e-19,0.00000000000000000000e+00,3.35415532484714391149e-17,3.31271003719397631305e-17,3.71692179548302851113e-18,3.71692179548299846663e-18,6.16511933226815496687e-16,6.08894064660946574748e-16,6.83190377264511703058e-17,6.83190377264505047044e-17,
3.26222200971166989645e-04,6.10911600440841613662e-16,4.55413166997432899067e-17,0.00000000000000000000e+00,4.55389072026727433031e-17,3.31253326532784947892e-19,0.00000000000000000000e+00,3.31253326532565343730e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.08956521839477567780e-16,1.76331090738415276661e-17,0.00000000000000000000e+00,1.76313460273867039781e-17,1.76313460273866325261e-19,0.00000000000000000000e+00,1.76313460273867384522e-19,0.00000000000000000000e+00,3.33104247774750063242e-17,3.28988278169751067683e-17,3.69130919355491477907e-18,3.69130919355488473457e-18,6.08044785432765880076e-16,6.00531540338960649700e-16,6.73807470650691557279e-17,6.73807470650683298891e-17,
3.30764978074424233125e-04,6.02587827347935023117e-16,4.55413166889633762144e-17,0.00000000000000000000e+00,4.55389071918933966045e-17,3.31253326454397528780e-19,0.00000000000000000000e+00,3.31253326454178743139e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.00605653991600785780e-16,1.76331090696396477285e-17,0.00000000000000000000e+00,1.76313460231852462043e-17,1.76313460231851850560e-19,0.00000000000000000000e+00,1.76313460231852861674e-19,0.00000000000000000000e+00,3.30808890008758930220e-17,3.26721282764373768236e-17,3.66587308674841599177e-18,3.66587308674841599177e-18,5.99693927257555405173e-16,5.92283868714670495267e-16,6.64553430883221581883e-17,6.64553430883218253876e-17,
3.35371015200292845425e-04,5.94379116572686184160e-16,4.55413165306993219069e-17,0.00000000000000000000e+00,4.55389070336377116182e-17,3.31253325303379653102e-19,0.00000000000000000000e+00,3.31253325303161637833e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.92369476064624387834e-16,1.76331090083393437066e-17,0.00000000000000000000e+00,1.76313459618910712619e-17,1.76313459618910008692e-19,0.00000000000000000000e+00,1.76313459618911043879e-19,0.00000000000000000000e+00,3.28529348096213521206e-17,3.24469907785417620413e-17,3.64061224400897688179e-18,3.64061224400896147436e-18,5.91457759140475162967e-16,5.84149469992180843112e-16,6.55426485401933012347e-17,6.55426485401928205226e-17,
3.40041193270370592939e-04,5.86283899454495605114e-16,4.55413163387176576918e-17,0.00000000000000000000e+00,4.55389068416662101503e-17,3.31253323906398086442e-19,0.00000000000000000000e+00,3.31253323906181034138e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.84246414396382599839e-16,1.76331089339451072975e-17,0.00000000000000000000e+00,1.76313458875042735646e-17,1.76313458875042052904e-19,0.00000000000000000000e+00,1.76313458875043160314e-19,0.00000000000000000000e+00,3.26265513881965157266e-17,3.22234046414142157109e-17,3.61552546681067307510e-18,3.61552546681064380096e-18,5.83334707418942269150e-16,5.76126789953714219472e-16,6.46424890345812109357e-17,6.46424890345808904610e-17,
3.44776405473446411181e-04,5.78300628860943459964e-16,4.55413162196202330168e-17,0.00000000000000000000e+00,4.55389067225750840365e-17,3.31253323040817617442e-19,0.00000000000000000000e+00,3.31253323040598013280e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.76234916790797184034e-16,1.76331088878372905600e-17,0.00000000000000000000e+00,1.76313458414010636516e-17,1.76313458414010005774e-19,0.00000000000000000000e+00,1.76313458414010992813e-19,0.00000000000000000000e+00,3.24017279890940358594e-17,3.20013592503478954443e-17,3.59061156416378721083e-18,3.59061156416374252925e-18,5.75323219896622796420e-16,5.68214295582496700114e-16,6.37546925641749871167e-17,6.37546925641743708191e-17,
3.49577557436327515921e-04,5.70427777728766692251e-16,4.55413161803185725840e-17,0.00000000000000000000e+00,4.55389066832755005266e-17,3.31253322754575075751e-19,0.00000000000000000000e+00,3.31253322754356434554e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.68333451062518210155e-16,1.76331088725674979884e-17,0.00000000000000000000e+00,1.76313458261327994980e-17,1.76313458261327383497e-19,0.00000000000000000000e+00,1.76313458261328370536e-19,0.00000000000000000000e+00,3.21784538664330971172e-17,3.17808439922424062940e-17,3.56586934525882043750e-18,3.56586934525879270411e-18,5.67421764389944413955e-16,5.60410473627230447421e-16,6.28790893393857423713e-17,6.28790893393849658363e-17,
3.54445567397043573375e-04,5.62663837367016545532e-16,4.55413160061314964901e-17,0.00000000000000000000e+00,4.55389065090976442445e-17,3.31253321487614676677e-19,0.00000000000000000000e+00,3.31253321487393339178e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.60540503345542376903e-16,1.76331088050917750963e-17,0.00000000000000000000e+00,1.76313457586638219829e-17,1.76313457586637555383e-19,0.00000000000000000000e+00,1.76313457586638542422e-19,0.00000000000000000000e+00,3.19567181931650565487e-17,3.15618481738324514706e-17,3.54129761029174272169e-18,3.54129761029168494379e-18,5.59628827039133750849e-16,5.52713828934000389085e-16,6.20155116011851121703e-17,6.20155116011838795751e-17,
3.59381366380462569706e-04,5.55007324992527030233e-16,4.55413158882588954669e-17,0.00000000000000000000e+00,4.55389063912312739899e-17,3.31253320630525055023e-19,0.00000000000000000000e+00,3.31253320630306317529e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.52854585599146822329e-16,1.76331087594333194149e-17,0.00000000000000000000e+00,1.76313457130099330666e-17,1.76313457130098606516e-19,0.00000000000000000000e+00,1.76313457130099689852e-19,0.00000000000000000000e+00,3.17365105026618717550e-17,3.13443614578198451483e-17,3.51689519939857323171e-18,3.51689519939853086126e-18,5.51942919801603077972e-16,5.45122891847069337286e-16,6.11637944514861651736e-17,6.11637944514855735280e-17,
3.64385898376354429567e-04,5.47456772462979955577e-16,4.55413155384675238479e-17,0.00000000000000000000e+00,4.55389060414584159502e-17,3.31253318085854101111e-19,0.00000000000000000000e+00,3.31253318085635315469e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.45274224381517087688e-16,1.76331086239412296582e-17,0.00000000000000000000e+00,1.76313455775313895308e-17,1.76313455775313201973e-19,0.00000000000000000000e+00,1.76313455775314189012e-19,0.00000000000000000000e+00,3.15178200657735858287e-17,3.11283732476283015242e-17,3.49266092362391588839e-18,3.49266092362390125133e-18,5.44362569243299933455e-16,5.37636207138726345589e-16,6.03237746110566397590e-17,6.03237746110560357874e-17,
3.69460120519930247662e-04,5.40010741831995678928e-16,4.55413154907410816294e-17,0.00000000000000000000e+00,4.55389059937345005518e-17,3.31253317738815488125e-19,0.00000000000000000000e+00,3.31253317738596654335e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.37797976342626422244e-16,1.76331086054313758077e-17,0.00000000000000000000e+00,1.76313455590233876545e-17,1.76313455590233236173e-19,0.00000000000000000000e+00,1.76313455590234199138e-19,0.00000000000000000000e+00,3.13006367967262573357e-17,3.09138735821077490295e-17,3.46859366530835095709e-18,3.46859366530833709039e-18,5.36886332005521970151e-16,5.30252349284988070593e-16,5.94952921334729898834e-17,5.94952921334723982377e-17,
3.74605003274899308816e-04,5.32667805246189719480e-16,4.55413154639057099632e-17,0.00000000000000000000e+00,4.55389059669005402071e-17,3.31253317544277448887e-19,0.00000000000000000000e+00,3.31253317544059529914e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.30424408198647407083e-16,1.76331085950385586267e-17,0.00000000000000000000e+00,1.76313455486316089349e-17,1.76313455486315400830e-19,0.00000000000000000000e+00,1.76313455486316387869e-19,0.00000000000000000000e+00,3.10849501151269032174e-17,3.07008520116007866599e-17,3.44469225198102982036e-18,3.44469225198101633885e-18,5.29512774812114821955e-16,5.22969902719834938824e-16,5.86781881896155768226e-17,5.86781881896149975029e-17,
3.79821530619073603665e-04,5.25426555129851996908e-16,4.55413152109351322427e-17,0.00000000000000000000e+00,4.55389057139433546330e-17,3.31253315703498693279e-19,0.00000000000000000000e+00,3.31253315703280774306e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.23152106876398104301e-16,1.76331084970125578284e-17,0.00000000000000000000e+00,1.76313454506154103496e-17,1.76313454506153439051e-19,0.00000000000000000000e+00,1.76313454506154474238e-19,0.00000000000000000000e+00,3.08707495404488674234e-17,3.04892981850823339339e-17,3.42095552223782819598e-18,3.42095552223781432928e-18,5.22240484596919385171e-16,5.15787471837519253336e-16,5.78723061899452351618e-17,5.78723061899446681681e-17,
3.85110700232556865501e-04,5.18285610149290731524e-16,4.55413150687320456094e-17,0.00000000000000000000e+00,4.55389055717477929932e-17,3.31253314669193424085e-19,0.00000000000000000000e+00,3.31253314668972953255e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.15979685449251663041e-16,1.76331084419154985126e-17,0.00000000000000000000e+00,1.76313453955238607342e-17,1.76313453955238000674e-19,0.00000000000000000000e+00,1.76313453955238987713e-19,0.00000000000000000000e+00,3.06580250613319014436e-17,3.02792022148965393545e-17,3.39738236666553128839e-18,3.39738236666551742170e-18,5.15068074428659854413e-16,5.08703686844244373814e-16,5.70774924410687406185e-17,5.70774924410683092102e-17,
3.90473523688556400577e-04,5.11243601628734726889e-16,4.55413148133985583068e-17,0.00000000000000000000e+00,4.55389053164278087707e-17,3.31253312812167764208e-19,0.00000000000000000000e+00,3.31253312811948978566e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.08905769609218120343e-16,1.76331083430225210905e-17,0.00000000000000000000e+00,1.76313452966407687253e-17,1.76313452966407018956e-19,0.00000000000000000000e+00,1.76313452966407981921e-19,0.00000000000000000000e+00,3.04467663555037954561e-17,3.00705539063173057440e-17,3.37397164139705410278e-18,3.37397164139705410278e-18,5.07994170005959780728e-16,5.01717190420052170456e-16,5.62935946491830830279e-17,5.62935946491826762715e-17,
3.95911026646845846944e-04,5.04299185838696679228e-16,4.55413147538758722162e-17,0.00000000000000000000e+00,4.55389052569082719607e-17,3.31253312379200512672e-19,0.00000000000000000000e+00,3.31253312378980908510e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.01929009899844478026e-16,1.76331083199332834628e-17,0.00000000000000000000e+00,1.76313452735538391321e-17,1.76313452735537779838e-19,0.00000000000000000000e+00,1.76313452735538790952e-19,0.00000000000000000000e+00,3.02369635287284948418e-17,2.98633434873657362105e-17,3.35072224999832225794e-18,3.35072224999830877643e-18,5.01017421868342383672e-16,4.94826649778940868940e-16,5.55204632732387386724e-17,5.55204632732381840046e-17,
4.01424249049932204553e-04,4.97451030467461754874e-16,4.55413145541555194988e-17,0.00000000000000000000e+00,4.55389050571984887468e-17,3.31253310926323644201e-19,0.00000000000000000000e+00,3.31253310926107362268e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.95048068247443519272e-16,1.76331082425516431316e-17,0.00000000000000000000e+00,1.76313451961799364171e-17,1.76313451961798770984e-19,0.00000000000000000000e+00,1.76313451961799806171e-19,0.00000000000000000000e+00,3.00286063254755269023e-17,2.96575608292328029049e-17,3.32763305599827472423e-18,3.32763305599828820574e-18,4.94136491951034771872e-16,4.88030743389801799900e-16,5.47579500350062148622e-17,5.47579500350059436913e-17,
4.07014245321943887550e-04,4.90697826801356248065e-16,4.55413143423536634103e-17,0.00000000000000000000e+00,4.55389048454078369484e-17,3.31253309386096945326e-19,0.00000000000000000000e+00,3.31253309385878207832e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.88261630083855985547e-16,1.76331081605189251255e-17,0.00000000000000000000e+00,1.76313451141554213318e-17,1.76313451141553585465e-19,0.00000000000000000000e+00,1.76313451141554596578e-19,0.00000000000000000000e+00,2.98216848694603529933e-17,2.94531961776693070841e-17,3.30470296495212515260e-18,3.30470296495211244146e-18,4.87350065685530489387e-16,4.81328172927464306150e-16,5.40059092600057536279e-17,5.40059092600052112860e-17,
4.12682084570295147283e-04,4.84038284468601783515e-16,4.55413142726993532170e-17,0.00000000000000000000e+00,4.55389047757572060517e-17,3.31253308879471732694e-19,0.00000000000000000000e+00,3.31253308879251165568e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.81568399111875293153e-16,1.76331081335049627460e-17,0.00000000000000000000e+00,1.76313450871441583356e-17,1.76313450871440995948e-19,0.00000000000000000000e+00,1.76313450871441958913e-19,0.00000000000000000000e+00,2.96161893675484352814e-17,2.92502398605485841390e-17,3.28193089162950256806e-18,3.28193089162947560504e-18,4.80656846773787154391e-16,4.74717658111463815825e-16,5.32641972984072220921e-17,5.32641972984066920762e-17,
