0.12475,3.9912e-19,1.1119e-10,7.7225e-19,3.7008e-18,7.1047e-23,3.1743e-24,7.4286e-24,4.8741e-23,3.5247e-25,1.1119e-10
0.12532,3.9546e-19,1.113e-10,7.6171e-19,3.6961e-18,7.0884e-23,3.1706e-24,7.4117e-24,4.8517e-23,3.5247e-25,1.113e-10
0.1259,3.9183e-19,1.1141e-10,7.5132e-19,3.6915e-18,7.0721e-23,3.167e-24,7.3948e-24,4.8294e-23,3.5247e-25,1.1141e-10
0.12648,3.8824e-19,1.1153e-10,7.4109e-19,3.6869e-18,7.0558e-23,3.1633e-24,7.378e-24,4.8072e-23,3.5247e-25,1.1153e-10
0.12707,3.8467e-19,1.1164e-10,7.3101e-19,3.6823e-18,7.0396e-23,3.1596e-24,7.3611e-24,4.7851e-23,3.5247e-25,1.1164e-10
0.12765,3.8115e-19,1.1176e-10,7.2109e-19,3.6778e-18,7.0234e-23,3.1559e-24,7.3444e-24,4.7631e-23,3.5247e-25,1.1176e-10
0.12824,3.7765e-19,1.1188e-10,7.1131e-19,3.6734e-18,7.0072e-23,3.1523e-24,7.3276e-24,4.7412e-23,3.5247e-25,1.1188e-10
0.12884,3.7419e-19,1.12e-10,7.0168e-19,3.669e-18,6.9911e-23,3.1486e-24,7.3109e-24,4.7194e-23,3.5247e-25,1.12e-10
0.12943,3.7076e-19,1.1212e-10,6.922e-19,3.6646e-18,6.975e-23,3.145e-24,7.2943e-24,4.6977e-23,3.5247e-25,1.1212e-10
0.13003,3.6736e-19,1.1224e-10,6.8285e-19,3.6603e-18,6.959e-23,3.1413e-24,7.2777e-24,4.6761e-23,3.5247e-25,1.1224e-10
0.13063,3.6399e-19,1.1236e-10,6.7365e-19,3.656e-18,6.9429e-23,3.1377e-24,7.2611e-24,4.6546e-23,3.5247e-25,1.1236e-10
0.13123,3.6065e-19,1.1249e-10,6.6458e-19,3.6517e-18,6.927e-23,3.134e-24,7.2446e-24,4.6332e-23,3.5247e-25,1.1249e-10
0.13184,3.5734e-19,1.1261e-10,6.5565e-19,3.6475e-18,6.911e-23,3.1304e-24,7.2281e-24,4.6119e-23,3.5247e-25,1.1261e-10
0.13245,3.5406e-19,1.1274e-10,6.4685e-19,3.6434e-18,6.8951e-23,3.1268e-24,7.2116e-24,4.5907e-23,3.5247e-25,1.1274e-10
0.13306,3.5082e-19,1.1287e-10,6.3819e-19,3.6393e-18,6.8793e-23,3.1232e-24,7.1952e-24,4.5696e-23,3.5247e-25,1.1287e-10
